,Region,County,First Dose,Series Complete,Report as of
14774,Finger Lakes,Genesee,29995,28062,08/09/2021
14775,Capital Region,Greene,26012,23504,08/09/2021
14776,North Country,Hamilton,3148,2932,08/09/2021
14777,Mohawk Valley,Herkimer,30068,27881,08/09/2021
14778,North Country,Jefferson,59059,48716,08/09/2021
14779,New York City,Kings,1397731,1260733,08/09/2021
14780,North Country,Lewis,11640,11058,08/09/2021
14781,Finger Lakes,Livingston,33046,31307,08/09/2021
14782,Central New York,Madison,44852,41997,08/09/2021
14783,Finger Lakes,Monroe,463501,438997,08/09/2021
14784,Mohawk Valley,Montgomery,28312,26449,08/09/2021
14785,Long Island,Nassau,952779,873904,08/09/2021
14786,New York City,New York,1180667,1080020,08/09/2021
14787,Western New York,Niagara,119681,112504,08/09/2021
14788,Mohawk Valley,Oneida,123825,114890,08/09/2021
14789,Central New York,Onondaga,296610,276826,08/09/2021
14790,Finger Lakes,Ontario,68725,65384,08/09/2021
14791,Mid-Hudson,Orange,197728,178629,08/09/2021
14792,Finger Lakes,Orleans,19067,17867,08/09/2021
14793,Central New York,Oswego,63773,59932,08/09/2021
14794,Mohawk Valley,Otsego,33172,31223,08/09/2021
14795,Mid-Hudson,Putnam,65209,58675,08/09/2021
14796,New York City,Queens,1573987,1420896,08/09/2021
14797,Capital Region,Rensselaer,96760,90311,08/09/2021
14798,New York City,Richmond,271655,245548,08/09/2021
14799,Mid-Hudson,Rockland,177859,160127,08/09/2021
14800,Capital Region,Saratoga,153620,144836,08/09/2021
14801,Capital Region,Schenectady,108843,100943,08/09/2021
14802,Mohawk Valley,Schoharie,15854,14871,08/09/2021
14803,Southern Tier,Schuyler,9217,8660,08/09/2021
14804,Finger Lakes,Seneca,16016,14982,08/09/2021
14805,North Country,St. Lawrence,57196,53786,08/09/2021
14806,Southern Tier,Steuben,43527,41203,08/09/2021
14807,Long Island,Suffolk,943681,856008,08/09/2021
14808,Mid-Hudson,Sullivan,38879,35304,08/09/2021
14809,Southern Tier,Tioga,21172,19953,08/09/2021
14810,Southern Tier,Tompkins,69529,66027,08/09/2021
14811,Mid-Hudson,Ulster,117973,108071,08/09/2021
14812,Capital Region,Warren,43225,41174,08/09/2021
14813,Capital Region,Washington,34139,32403,08/09/2021
14814,Finger Lakes,Wayne,51647,48725,08/09/2021
14815,Mid-Hudson,Westchester,660029,602656,08/09/2021
14816,Finger Lakes,Wyoming,18641,17428,08/09/2021
14817,Finger Lakes,Yates,11784,11082,08/09/2021
14818,Capital Region,Albany,202414,187187,08/10/2021
14819,Western New York,Allegany,17921,16810,08/10/2021
14820,New York City,Bronx,756921,663961,08/10/2021
14821,Southern Tier,Broome,109973,103781,08/10/2021
14822,Western New York,Cattaraugus,34455,31894,08/10/2021
14823,Central New York,Cayuga,40555,37811,08/10/2021
14824,Western New York,Chautauqua,63876,59055,08/10/2021
14825,Southern Tier,Chemung,39049,36807,08/10/2021
14826,Southern Tier,Chenango,25585,24021,08/10/2021
14827,North Country,Clinton,49182,46773,08/10/2021
14828,Capital Region,Columbia,37311,34370,08/10/2021
14829,Central New York,Cortland,24218,22849,08/10/2021
14830,Southern Tier,Delaware,21747,20263,08/10/2021
14831,Mid-Hudson,Dutchess,179668,161788,08/10/2021
14832,Western New York,Erie,564018,526400,08/10/2021
14833,North Country,Essex,23093,21936,08/10/2021
14834,North Country,Franklin,25566,24052,08/10/2021
14835,Mohawk Valley,Fulton,24239,22660,08/10/2021
14836,Finger Lakes,Genesee,30044,28082,08/10/2021
14837,Capital Region,Greene,26054,23538,08/10/2021
14838,North Country,Hamilton,3148,2933,08/10/2021
14839,Mohawk Valley,Herkimer,30104,27906,08/10/2021
14840,North Country,Jefferson,59105,48769,08/10/2021
14841,New York City,Kings,1402578,1263027,08/10/2021
14842,North Country,Lewis,11654,11069,08/10/2021
14843,Finger Lakes,Livingston,33082,31336,08/10/2021
14844,Central New York,Madison,44880,42024,08/10/2021
14845,Finger Lakes,Monroe,464010,439377,08/10/2021
14846,Mohawk Valley,Montgomery,28366,26492,08/10/2021
14847,Long Island,Nassau,954867,875055,08/10/2021
14848,New York City,New York,1183617,1081596,08/10/2021
14849,Western New York,Niagara,119825,112598,08/10/2021
14850,Mohawk Valley,Oneida,124021,114990,08/10/2021
14851,Central New York,Onondaga,296901,276994,08/10/2021
14852,Finger Lakes,Ontario,68823,65434,08/10/2021
14853,Mid-Hudson,Orange,198074,178837,08/10/2021
14854,Finger Lakes,Orleans,19094,17879,08/10/2021
14855,Central New York,Oswego,63847,59961,08/10/2021
14856,Mohawk Valley,Otsego,33210,31260,08/10/2021
14857,Mid-Hudson,Putnam,65374,58767,08/10/2021
14858,New York City,Queens,1579111,1423199,08/10/2021
14859,Capital Region,Rensselaer,96865,90378,08/10/2021
14860,New York City,Richmond,272622,246070,08/10/2021
14861,Mid-Hudson,Rockland,178136,160344,08/10/2021
14862,Capital Region,Saratoga,153780,144968,08/10/2021
14863,Capital Region,Schenectady,108999,101062,08/10/2021
14864,Mohawk Valley,Schoharie,15873,14885,08/10/2021
14865,Southern Tier,Schuyler,9228,8664,08/10/2021
14866,Finger Lakes,Seneca,16035,14990,08/10/2021
14867,North Country,St. Lawrence,57260,53844,08/10/2021
14868,Southern Tier,Steuben,43577,41233,08/10/2021
14869,Long Island,Suffolk,945717,857184,08/10/2021
14870,Mid-Hudson,Sullivan,38919,35329,08/10/2021
14871,Southern Tier,Tioga,21185,19965,08/10/2021
14872,Southern Tier,Tompkins,69583,66063,08/10/2021
14873,Mid-Hudson,Ulster,118132,108182,08/10/2021
14874,Capital Region,Warren,43265,41185,08/10/2021
14875,Capital Region,Washington,34165,32416,08/10/2021
14876,Finger Lakes,Wayne,51676,48752,08/10/2021
14877,Mid-Hudson,Westchester,661425,603552,08/10/2021
14878,Finger Lakes,Wyoming,18672,17435,08/10/2021
14879,Finger Lakes,Yates,11795,11089,08/10/2021
14880,Capital Region,Albany,202710,187387,08/11/2021
14881,Western New York,Allegany,17987,16823,08/11/2021
14882,New York City,Bronx,760733,666012,08/11/2021
14883,Southern Tier,Broome,110175,103905,08/11/2021
14884,Western New York,Cattaraugus,34519,31944,08/11/2021
14885,Central New York,Cayuga,40622,37851,08/11/2021
14886,Western New York,Chautauqua,63952,59151,08/11/2021
14887,Southern Tier,Chemung,39111,36869,08/11/2021
14888,Southern Tier,Chenango,25654,24075,08/11/2021
14889,North Country,Clinton,49229,46808,08/11/2021
14890,Capital Region,Columbia,37375,34422,08/11/2021
14891,Central New York,Cortland,24255,22878,08/11/2021
14892,Southern Tier,Delaware,21810,20304,08/11/2021
14893,Mid-Hudson,Dutchess,180027,162026,08/11/2021
14894,Western New York,Erie,564812,527143,08/11/2021
14895,North Country,Essex,23112,21950,08/11/2021
14896,North Country,Franklin,25605,24071,08/11/2021
14897,Mohawk Valley,Fulton,24299,22688,08/11/2021
14898,Finger Lakes,Genesee,30120,28137,08/11/2021
14899,Capital Region,Greene,26094,23577,08/11/2021
14900,North Country,Hamilton,3149,2935,08/11/2021
14901,Mohawk Valley,Herkimer,30190,27946,08/11/2021
14902,North Country,Jefferson,59185,48822,08/11/2021
14903,New York City,Kings,1407747,1266026,08/11/2021
14904,North Country,Lewis,11680,11090,08/11/2021
14905,Finger Lakes,Livingston,33134,31372,08/11/2021
14906,Central New York,Madison,44942,42061,08/11/2021
14907,Finger Lakes,Monroe,464719,439902,08/11/2021
14908,Mohawk Valley,Montgomery,28414,26518,08/11/2021
14909,Long Island,Nassau,957093,876416,08/11/2021
14910,New York City,New York,1186403,1083161,08/11/2021
14911,Western New York,Niagara,119987,112751,08/11/2021
14912,Mohawk Valley,Oneida,124212,115099,08/11/2021
14913,Central New York,Onondaga,297288,277300,08/11/2021
14914,Finger Lakes,Ontario,68900,65496,08/11/2021
14915,Mid-Hudson,Orange,198577,179181,08/11/2021
14916,Finger Lakes,Orleans,19133,17901,08/11/2021
14917,Central New York,Oswego,63995,60031,08/11/2021
14918,Mohawk Valley,Otsego,33269,31287,08/11/2021
14919,Mid-Hudson,Putnam,65503,58842,08/11/2021
14920,New York City,Queens,1584672,1426431,08/11/2021
14921,Capital Region,Rensselaer,97022,90471,08/11/2021
14922,New York City,Richmond,273545,246619,08/11/2021
14923,Mid-Hudson,Rockland,178632,160688,08/11/2021
14924,Capital Region,Saratoga,154015,145155,08/11/2021
14925,Capital Region,Schenectady,109159,101167,08/11/2021
14926,Mohawk Valley,Schoharie,15901,14909,08/11/2021
14927,Southern Tier,Schuyler,9244,8677,08/11/2021
14928,Finger Lakes,Seneca,16069,15015,08/11/2021
14929,North Country,St. Lawrence,57337,53939,08/11/2021
14930,Southern Tier,Steuben,43665,41311,08/11/2021
14931,Long Island,Suffolk,948383,858678,08/11/2021
14932,Mid-Hudson,Sullivan,39057,35389,08/11/2021
14933,Southern Tier,Tioga,21232,20011,08/11/2021
14934,Southern Tier,Tompkins,69651,66105,08/11/2021
14935,Mid-Hudson,Ulster,118353,108369,08/11/2021
14936,Capital Region,Warren,43352,41228,08/11/2021
14937,Capital Region,Washington,34213,32442,08/11/2021
14938,Finger Lakes,Wayne,51771,48814,08/11/2021
14939,Mid-Hudson,Westchester,662915,604571,08/11/2021
14940,Finger Lakes,Wyoming,18695,17459,08/11/2021
14941,Finger Lakes,Yates,11819,11113,08/11/2021
14942,Capital Region,Albany,203049,187584,08/12/2021
14943,Western New York,Allegany,18020,16852,08/12/2021
14944,New York City,Bronx,764687,668343,08/12/2021
14945,Southern Tier,Broome,110354,104038,08/12/2021
14946,Western New York,Cattaraugus,34570,32005,08/12/2021
14947,Central New York,Cayuga,40694,37902,08/12/2021
14948,Western New York,Chautauqua,64035,59218,08/12/2021
14949,Southern Tier,Chemung,39249,36961,08/12/2021
14950,Southern Tier,Chenango,25713,24111,08/12/2021
14951,North Country,Clinton,49300,46853,08/12/2021
14952,Capital Region,Columbia,37434,34472,08/12/2021
14953,Central New York,Cortland,24299,22912,08/12/2021
14954,Southern Tier,Delaware,21860,20352,08/12/2021
14955,Mid-Hudson,Dutchess,180441,162329,08/12/2021
14956,Western New York,Erie,565690,527923,08/12/2021
14957,North Country,Essex,23129,21964,08/12/2021
14958,North Country,Franklin,25652,24086,08/12/2021
14959,Mohawk Valley,Fulton,24367,22730,08/12/2021
14960,Finger Lakes,Genesee,30159,28179,08/12/2021
14961,Capital Region,Greene,26124,23614,08/12/2021
14962,North Country,Hamilton,3151,2936,08/12/2021
14963,Mohawk Valley,Herkimer,30263,28008,08/12/2021
14964,North Country,Jefferson,59320,48899,08/12/2021
14965,New York City,Kings,1413416,1269514,08/12/2021
14966,North Country,Lewis,11703,11096,08/12/2021
14967,Finger Lakes,Livingston,33187,31413,08/12/2021
14968,Central New York,Madison,45099,42185,08/12/2021
14969,Finger Lakes,Monroe,465552,440478,08/12/2021
14970,Mohawk Valley,Montgomery,28472,26554,08/12/2021
14971,Long Island,Nassau,959435,878128,08/12/2021
14972,New York City,New York,1189273,1084934,08/12/2021
14973,Western New York,Niagara,120227,112900,08/12/2021
14974,Mohawk Valley,Oneida,124553,115379,08/12/2021
14975,Central New York,Onondaga,297819,277713,08/12/2021
14976,Finger Lakes,Ontario,68985,65557,08/12/2021
14977,Mid-Hudson,Orange,199184,179544,08/12/2021
14978,Finger Lakes,Orleans,19188,17946,08/12/2021
14979,Central New York,Oswego,64200,60188,08/12/2021
14980,Mohawk Valley,Otsego,33328,31331,08/12/2021
14981,Mid-Hudson,Putnam,65612,58933,08/12/2021
14982,New York City,Queens,1590394,1430257,08/12/2021
14983,Capital Region,Rensselaer,97200,90595,08/12/2021
14984,New York City,Richmond,274911,247374,08/12/2021
14985,Mid-Hudson,Rockland,179125,161035,08/12/2021
14986,Capital Region,Saratoga,154275,145311,08/12/2021
14987,Capital Region,Schenectady,109353,101320,08/12/2021
14988,Mohawk Valley,Schoharie,15942,14928,08/12/2021
14989,Southern Tier,Schuyler,9255,8693,08/12/2021
14990,Finger Lakes,Seneca,16114,15041,08/12/2021
14991,North Country,St. Lawrence,57427,54010,08/12/2021
14992,Southern Tier,Steuben,43761,41366,08/12/2021
14993,Long Island,Suffolk,951369,860306,08/12/2021
14994,Mid-Hudson,Sullivan,39131,35452,08/12/2021
14995,Southern Tier,Tioga,21277,20051,08/12/2021
14996,Southern Tier,Tompkins,69718,66149,08/12/2021
14997,Mid-Hudson,Ulster,118610,108536,08/12/2021
14998,Capital Region,Warren,43445,41272,08/12/2021
14999,Capital Region,Washington,34269,32497,08/12/2021
15000,Finger Lakes,Wayne,51876,48905,08/12/2021
15001,Mid-Hudson,Westchester,664194,605599,08/12/2021
15002,Finger Lakes,Wyoming,18713,17474,08/12/2021
15003,Finger Lakes,Yates,11835,11124,08/12/2021
15004,Capital Region,Albany,203373,187832,08/13/2021
15005,Western New York,Allegany,18049,16866,08/13/2021
15006,New York City,Bronx,768150,670261,08/13/2021
15007,Southern Tier,Broome,110502,104129,08/13/2021
15008,Western New York,Cattaraugus,34609,32020,08/13/2021
15009,Central New York,Cayuga,40746,37966,08/13/2021
15010,Western New York,Chautauqua,64099,59276,08/13/2021
15011,Southern Tier,Chemung,39289,36993,08/13/2021
15012,Southern Tier,Chenango,25767,24163,08/13/2021
15013,North Country,Clinton,49348,46898,08/13/2021
15014,Capital Region,Columbia,37490,34526,08/13/2021
15015,Central New York,Cortland,24359,22930,08/13/2021
15016,Southern Tier,Delaware,21895,20361,08/13/2021
15017,Mid-Hudson,Dutchess,180752,162561,08/13/2021
15018,Western New York,Erie,566356,528449,08/13/2021
15019,North Country,Essex,23157,21989,08/13/2021
15020,North Country,Franklin,25687,24109,08/13/2021
15021,Mohawk Valley,Fulton,24425,22770,08/13/2021
15022,Finger Lakes,Genesee,30206,28210,08/13/2021
15023,Capital Region,Greene,26172,23652,08/13/2021
15024,North Country,Hamilton,3154,2936,08/13/2021
15025,Mohawk Valley,Herkimer,30312,28051,08/13/2021
15026,North Country,Jefferson,59450,48969,08/13/2021
15027,New York City,Kings,1417763,1272373,08/13/2021
15028,North Country,Lewis,11726,11115,08/13/2021
15029,Finger Lakes,Livingston,33230,31457,08/13/2021
15030,Central New York,Madison,45176,42241,08/13/2021
15031,Finger Lakes,Monroe,466145,440953,08/13/2021
15032,Mohawk Valley,Montgomery,28532,26601,08/13/2021
15033,Long Island,Nassau,961400,879617,08/13/2021
15034,New York City,New York,1191797,1086437,08/13/2021
15035,Western New York,Niagara,120362,113037,08/13/2021
15036,Mohawk Valley,Oneida,124728,115536,08/13/2021
15037,Central New York,Onondaga,298310,278107,08/13/2021
15038,Finger Lakes,Ontario,69071,65630,08/13/2021
15039,Mid-Hudson,Orange,199633,179830,08/13/2021
15040,Finger Lakes,Orleans,19212,17977,08/13/2021
15041,Central New York,Oswego,64322,60258,08/13/2021
15042,Mohawk Valley,Otsego,33362,31365,08/13/2021
15043,Mid-Hudson,Putnam,65740,59018,08/13/2021
15044,New York City,Queens,1595051,1433474,08/13/2021
15045,Capital Region,Rensselaer,97352,90754,08/13/2021
15046,New York City,Richmond,275891,247876,08/13/2021
15047,Mid-Hudson,Rockland,179402,161246,08/13/2021
15048,Capital Region,Saratoga,155073,146082,08/13/2021
15049,Capital Region,Schenectady,109574,101522,08/13/2021
15050,Mohawk Valley,Schoharie,15971,14962,08/13/2021
15051,Southern Tier,Schuyler,9274,8702,08/13/2021
15052,Finger Lakes,Seneca,16138,15063,08/13/2021
15053,North Country,St. Lawrence,57505,54101,08/13/2021
15054,Southern Tier,Steuben,43840,41448,08/13/2021
15055,Long Island,Suffolk,953779,861938,08/13/2021
15056,Mid-Hudson,Sullivan,39179,35500,08/13/2021
15057,Southern Tier,Tioga,21295,20071,08/13/2021
15058,Southern Tier,Tompkins,69796,66195,08/13/2021
15059,Mid-Hudson,Ulster,118807,108685,08/13/2021
15060,Capital Region,Warren,43505,41325,08/13/2021
15061,Capital Region,Washington,34345,32560,08/13/2021
15062,Finger Lakes,Wayne,51959,48974,08/13/2021
15063,Mid-Hudson,Westchester,665507,606681,08/13/2021
15064,Finger Lakes,Wyoming,18729,17491,08/13/2021
15065,Finger Lakes,Yates,11852,11138,08/13/2021
15066,Capital Region,Albany,203562,187976,08/14/2021
15067,Western New York,Allegany,18059,16877,08/14/2021
15068,New York City,Bronx,770275,671641,08/14/2021
15069,Southern Tier,Broome,110662,104245,08/14/2021
15070,Western New York,Cattaraugus,34647,32057,08/14/2021
15071,Central New York,Cayuga,40796,38009,08/14/2021
15072,Western New York,Chautauqua,64202,59347,08/14/2021
15073,Southern Tier,Chemung,39325,37029,08/14/2021
15074,Southern Tier,Chenango,25799,24188,08/14/2021
15075,North Country,Clinton,49393,46922,08/14/2021
15076,Capital Region,Columbia,37524,34563,08/14/2021
15077,Central New York,Cortland,24391,22955,08/14/2021
15078,Southern Tier,Delaware,21933,20389,08/14/2021
15079,Mid-Hudson,Dutchess,181001,162725,08/14/2021
15080,Western New York,Erie,566983,528988,08/14/2021
15081,North Country,Essex,23170,21996,08/14/2021
15082,North Country,Franklin,25704,24117,08/14/2021
15083,Mohawk Valley,Fulton,24469,22801,08/14/2021
15084,Finger Lakes,Genesee,30250,28238,08/14/2021
15085,Capital Region,Greene,26202,23681,08/14/2021
15086,North Country,Hamilton,3154,2936,08/14/2021
15087,Mohawk Valley,Herkimer,30349,28072,08/14/2021
15088,North Country,Jefferson,59513,49012,08/14/2021
15089,New York City,Kings,1421183,1274776,08/14/2021
15090,North Country,Lewis,11734,11124,08/14/2021
15091,Finger Lakes,Livingston,33268,31494,08/14/2021
15092,Central New York,Madison,45233,42278,08/14/2021
15093,Finger Lakes,Monroe,466718,441370,08/14/2021
15094,Mohawk Valley,Montgomery,28569,26638,08/14/2021
15095,Long Island,Nassau,963304,880925,08/14/2021
15096,New York City,New York,1193445,1087531,08/14/2021
15097,Western New York,Niagara,120484,113132,08/14/2021
15098,Mohawk Valley,Oneida,124879,115643,08/14/2021
15099,Central New York,Onondaga,298595,278354,08/14/2021
15100,Finger Lakes,Ontario,69154,65683,08/14/2021
15101,Mid-Hudson,Orange,200025,180103,08/14/2021
15102,Finger Lakes,Orleans,19256,18031,08/14/2021
15103,Central New York,Oswego,64401,60321,08/14/2021
15104,Mohawk Valley,Otsego,33416,31394,08/14/2021
15105,Mid-Hudson,Putnam,65838,59084,08/14/2021
15106,New York City,Queens,1598745,1436325,08/14/2021
15107,Capital Region,Rensselaer,97441,90839,08/14/2021
15108,New York City,Richmond,276564,248310,08/14/2021
15109,Mid-Hudson,Rockland,179655,161499,08/14/2021
15110,Capital Region,Saratoga,155223,146189,08/14/2021
15111,Capital Region,Schenectady,109712,101636,08/14/2021
15112,Mohawk Valley,Schoharie,15983,14980,08/14/2021
15113,Southern Tier,Schuyler,9281,8712,08/14/2021
15114,Finger Lakes,Seneca,16151,15079,08/14/2021
15115,North Country,St. Lawrence,57580,54133,08/14/2021
15116,Southern Tier,Steuben,43885,41488,08/14/2021
15117,Long Island,Suffolk,955833,863399,08/14/2021
15118,Mid-Hudson,Sullivan,39232,35536,08/14/2021
15119,Southern Tier,Tioga,21328,20106,08/14/2021
15120,Southern Tier,Tompkins,69838,66239,08/14/2021
15121,Mid-Hudson,Ulster,118947,108790,08/14/2021
15122,Capital Region,Warren,43557,41338,08/14/2021
15123,Capital Region,Washington,34378,32583,08/14/2021
15124,Finger Lakes,Wayne,52040,49034,08/14/2021
15125,Mid-Hudson,Westchester,666583,607449,08/14/2021
15126,Finger Lakes,Wyoming,18748,17507,08/14/2021
15127,Finger Lakes,Yates,11865,11146,08/14/2021
15128,Capital Region,Albany,203711,188059,08/15/2021
15129,Western New York,Allegany,18068,16887,08/15/2021
15130,New York City,Bronx,771461,672321,08/15/2021
15131,Southern Tier,Broome,110765,104303,08/15/2021
15132,Western New York,Cattaraugus,34670,32079,08/15/2021
15133,Central New York,Cayuga,40833,38021,08/15/2021
15134,Western New York,Chautauqua,64253,59381,08/15/2021
15135,Southern Tier,Chemung,39346,37046,08/15/2021
15136,Southern Tier,Chenango,25820,24202,08/15/2021
15137,North Country,Clinton,49408,46941,08/15/2021
15138,Capital Region,Columbia,37560,34585,08/15/2021
15139,Central New York,Cortland,24429,22972,08/15/2021
15140,Southern Tier,Delaware,21965,20399,08/15/2021
15141,Mid-Hudson,Dutchess,181220,162846,08/15/2021
15142,Western New York,Erie,567480,529381,08/15/2021
15143,North Country,Essex,23183,22005,08/15/2021
15144,North Country,Franklin,25718,24128,08/15/2021
15145,Mohawk Valley,Fulton,24486,22816,08/15/2021
15146,Finger Lakes,Genesee,30279,28264,08/15/2021
15147,Capital Region,Greene,26222,23693,08/15/2021
15148,North Country,Hamilton,3156,2938,08/15/2021
15149,Mohawk Valley,Herkimer,30384,28092,08/15/2021
15150,North Country,Jefferson,59557,49031,08/15/2021
15151,New York City,Kings,1423791,1276539,08/15/2021
15152,North Country,Lewis,11737,11125,08/15/2021
15153,Finger Lakes,Livingston,33286,31509,08/15/2021
15154,Central New York,Madison,45265,42296,08/15/2021
15155,Finger Lakes,Monroe,467196,441697,08/15/2021
15156,Mohawk Valley,Montgomery,28592,26651,08/15/2021
15157,Long Island,Nassau,964642,881822,08/15/2021
15158,New York City,New York,1194726,1088263,08/15/2021
15159,Western New York,Niagara,120580,113192,08/15/2021
15160,Mohawk Valley,Oneida,124972,115708,08/15/2021
15161,Central New York,Onondaga,298807,278514,08/15/2021
15162,Finger Lakes,Ontario,69213,65711,08/15/2021
15163,Mid-Hudson,Orange,200327,180291,08/15/2021
15164,Finger Lakes,Orleans,19278,18043,08/15/2021
15165,Central New York,Oswego,64465,60346,08/15/2021
15166,Mohawk Valley,Otsego,33451,31409,08/15/2021
15167,Mid-Hudson,Putnam,65893,59144,08/15/2021
15168,New York City,Queens,1601322,1438092,08/15/2021
15169,Capital Region,Rensselaer,97510,90893,08/15/2021
15170,New York City,Richmond,277186,248665,08/15/2021
15171,Mid-Hudson,Rockland,179917,161681,08/15/2021
15172,Capital Region,Saratoga,155333,146239,08/15/2021
15173,Capital Region,Schenectady,109819,101686,08/15/2021
15174,Mohawk Valley,Schoharie,16004,14988,08/15/2021
15175,Southern Tier,Schuyler,9286,8716,08/15/2021
15176,Finger Lakes,Seneca,16159,15085,08/15/2021
15177,North Country,St. Lawrence,57617,54159,08/15/2021
15178,Southern Tier,Steuben,43905,41518,08/15/2021
15179,Long Island,Suffolk,957359,864360,08/15/2021
15180,Mid-Hudson,Sullivan,39279,35568,08/15/2021
15181,Southern Tier,Tioga,21349,20124,08/15/2021
15182,Southern Tier,Tompkins,69883,66265,08/15/2021
15183,Mid-Hudson,Ulster,119075,108861,08/15/2021
15184,Capital Region,Warren,43597,41355,08/15/2021
15185,Capital Region,Washington,34409,32603,08/15/2021
15186,Finger Lakes,Wayne,52091,49068,08/15/2021
15187,Mid-Hudson,Westchester,667256,607931,08/15/2021
15188,Finger Lakes,Wyoming,18757,17515,08/15/2021
15189,Finger Lakes,Yates,11873,11155,08/15/2021
15190,Capital Region,Albany,203916,188224,08/16/2021
15191,Western New York,Allegany,18084,16899,08/16/2021
15192,New York City,Bronx,774739,674090,08/16/2021
15193,Southern Tier,Broome,110880,104386,08/16/2021
15194,Western New York,Cattaraugus,34723,32162,08/16/2021
15195,Central New York,Cayuga,40876,38047,08/16/2021
15196,Western New York,Chautauqua,64311,59422,08/16/2021
15197,Southern Tier,Chemung,39399,37078,08/16/2021
15198,Southern Tier,Chenango,25837,24214,08/16/2021
15199,North Country,Clinton,49443,46958,08/16/2021
15200,Capital Region,Columbia,37605,34615,08/16/2021
15201,Central New York,Cortland,24464,22987,08/16/2021
15202,Southern Tier,Delaware,21976,20406,08/16/2021
15203,Mid-Hudson,Dutchess,181533,163037,08/16/2021
15204,Western New York,Erie,567938,529761,08/16/2021
15205,North Country,Essex,23207,22029,08/16/2021
15206,North Country,Franklin,25737,24160,08/16/2021
15207,Mohawk Valley,Fulton,24515,22848,08/16/2021
15208,Finger Lakes,Genesee,30301,28283,08/16/2021
15209,Capital Region,Greene,26275,23723,08/16/2021
15210,North Country,Hamilton,3162,2946,08/16/2021
15211,Mohawk Valley,Herkimer,30434,28117,08/16/2021
15212,North Country,Jefferson,59621,49085,08/16/2021
15213,New York City,Kings,1427947,1279444,08/16/2021
15214,North Country,Lewis,11746,11135,08/16/2021
15215,Finger Lakes,Livingston,33318,31526,08/16/2021
15216,Central New York,Madison,45304,42329,08/16/2021
15217,Finger Lakes,Monroe,467715,442062,08/16/2021
15218,Mohawk Valley,Montgomery,28660,26715,08/16/2021
15219,Long Island,Nassau,966490,883325,08/16/2021
15220,New York City,New York,1196850,1089547,08/16/2021
15221,Western New York,Niagara,120672,113257,08/16/2021
15222,Mohawk Valley,Oneida,125085,115802,08/16/2021
15223,Central New York,Onondaga,299111,278741,08/16/2021
15224,Finger Lakes,Ontario,69289,65765,08/16/2021
15225,Mid-Hudson,Orange,200787,180650,08/16/2021
15226,Finger Lakes,Orleans,19314,18067,08/16/2021
15227,Central New York,Oswego,64549,60414,08/16/2021
15228,Mohawk Valley,Otsego,33479,31428,08/16/2021
15229,Mid-Hudson,Putnam,66025,59212,08/16/2021
15230,New York City,Queens,1605413,1441078,08/16/2021
15231,Capital Region,Rensselaer,97648,91007,08/16/2021
15232,New York City,Richmond,277852,249181,08/16/2021
15233,Mid-Hudson,Rockland,180258,161930,08/16/2021
15234,Capital Region,Saratoga,155509,146360,08/16/2021
15235,Capital Region,Schenectady,110011,101837,08/16/2021
15236,Mohawk Valley,Schoharie,16024,15006,08/16/2021
15237,Southern Tier,Schuyler,9300,8723,08/16/2021
15238,Finger Lakes,Seneca,16173,15098,08/16/2021
15239,North Country,St. Lawrence,57705,54233,08/16/2021
15240,Southern Tier,Steuben,43944,41562,08/16/2021
15241,Long Island,Suffolk,959355,866065,08/16/2021
15242,Mid-Hudson,Sullivan,39340,35618,08/16/2021
15243,Southern Tier,Tioga,21367,20139,08/16/2021
15244,Southern Tier,Tompkins,69956,66306,08/16/2021
15245,Mid-Hudson,Ulster,119267,108970,08/16/2021
15246,Capital Region,Warren,43651,41393,08/16/2021
15247,Capital Region,Washington,34448,32640,08/16/2021
15248,Finger Lakes,Wayne,52158,49122,08/16/2021
15249,Mid-Hudson,Westchester,668573,608862,08/16/2021
15250,Finger Lakes,Wyoming,18771,17525,08/16/2021
15251,Finger Lakes,Yates,11880,11161,08/16/2021
15252,Capital Region,Albany,204287,188428,08/17/2021
15253,Western New York,Allegany,18107,16926,08/17/2021
15254,New York City,Bronx,778705,676563,08/17/2021
15255,Southern Tier,Broome,111087,104495,08/17/2021
15256,Western New York,Cattaraugus,34785,32204,08/17/2021
15257,Central New York,Cayuga,40950,38096,08/17/2021
15258,Western New York,Chautauqua,64440,59519,08/17/2021
15259,Southern Tier,Chemung,39453,37114,08/17/2021
15260,Southern Tier,Chenango,25875,24252,08/17/2021
15261,North Country,Clinton,49489,46984,08/17/2021
15262,Capital Region,Columbia,37675,34659,08/17/2021
15263,Central New York,Cortland,24514,23013,08/17/2021
15264,Southern Tier,Delaware,22009,20431,08/17/2021
15265,Mid-Hudson,Dutchess,182015,163425,08/17/2021
15266,Western New York,Erie,568848,530437,08/17/2021
15267,North Country,Essex,23237,22054,08/17/2021
15268,North Country,Franklin,25760,24188,08/17/2021
15269,Mohawk Valley,Fulton,24566,22879,08/17/2021
15270,Finger Lakes,Genesee,30367,28307,08/17/2021
15271,Capital Region,Greene,26318,23774,08/17/2021
15272,North Country,Hamilton,3166,2947,08/17/2021
15273,Mohawk Valley,Herkimer,30483,28169,08/17/2021
15274,North Country,Jefferson,59686,49181,08/17/2021
15275,New York City,Kings,1433043,1282702,08/17/2021
15276,North Country,Lewis,11762,11147,08/17/2021
15277,Finger Lakes,Livingston,33385,31566,08/17/2021
