,Region,County,First Dose,Series Complete,Report as of
10598,Finger Lakes,Wayne,45857,40779,06/02/2021
10599,Mid-Hudson,Westchester,582383,503990,06/02/2021
10600,Finger Lakes,Wyoming,16851,14981,06/02/2021
10601,Finger Lakes,Yates,10934,9777,06/02/2021
10602,Capital Region,Albany,185136,164455,06/03/2021
10603,Western New York,Allegany,16278,14375,06/03/2021
10604,New York City,Bronx,604154,505120,06/03/2021
10605,Southern Tier,Broome,100110,89861,06/03/2021
10606,Western New York,Cattaraugus,31181,26789,06/03/2021
10607,Central New York,Cayuga,36749,32395,06/03/2021
10608,Western New York,Chautauqua,58268,50831,06/03/2021
10609,Southern Tier,Chemung,35358,31333,06/03/2021
10610,Southern Tier,Chenango,22915,20583,06/03/2021
10611,North Country,Clinton,45869,41251,06/03/2021
10612,Capital Region,Columbia,33657,29964,06/03/2021
10613,Central New York,Cortland,22160,19663,06/03/2021
10614,Southern Tier,Delaware,19256,17457,06/03/2021
10615,Mid-Hudson,Dutchess,160970,138806,06/03/2021
10616,Western New York,Erie,509551,445084,06/03/2021
10617,North Country,Essex,21617,19632,06/03/2021
10618,North Country,Franklin,23775,21160,06/03/2021
10619,Mohawk Valley,Fulton,21648,19047,06/03/2021
10620,Finger Lakes,Genesee,27087,24116,06/03/2021
10621,Capital Region,Greene,23541,20360,06/03/2021
10622,North Country,Hamilton,2931,2678,06/03/2021
10623,Mohawk Valley,Herkimer,26929,23888,06/03/2021
10624,North Country,Jefferson,46657,40872,06/03/2021
10625,New York City,Kings,1173148,1002805,06/03/2021
10626,North Country,Lewis,10624,9453,06/03/2021
10627,Finger Lakes,Livingston,29819,26472,06/03/2021
10628,Central New York,Madison,40858,36067,06/03/2021
10629,Finger Lakes,Monroe,421333,377995,06/03/2021
10630,Mohawk Valley,Montgomery,25221,22656,06/03/2021
10631,Long Island,Nassau,836499,731009,06/03/2021
10632,New York City,New York,1027904,907846,06/03/2021
10633,Western New York,Niagara,108538,95470,06/03/2021
10634,Mohawk Valley,Oneida,111824,99102,06/03/2021
10635,Central New York,Onondaga,267370,238933,06/03/2021
10636,Finger Lakes,Ontario,63607,56804,06/03/2021
10637,Mid-Hudson,Orange,171837,147378,06/03/2021
10638,Finger Lakes,Orleans,16979,15030,06/03/2021
10639,Central New York,Oswego,57485,50975,06/03/2021
10640,Mohawk Valley,Otsego,30492,27660,06/03/2021
10641,Mid-Hudson,Putnam,58224,50169,06/03/2021
10642,New York City,Queens,1316261,1119054,06/03/2021
10643,Capital Region,Rensselaer,87995,78873,06/03/2021
10644,New York City,Richmond,230946,201316,06/03/2021
10645,Mid-Hudson,Rockland,155114,134056,06/03/2021
10646,Capital Region,Saratoga,141277,125926,06/03/2021
10647,Capital Region,Schenectady,98158,86378,06/03/2021
10648,Mohawk Valley,Schoharie,14176,12836,06/03/2021
10649,Southern Tier,Schuyler,8381,7511,06/03/2021
10650,Finger Lakes,Seneca,14622,12804,06/03/2021
10651,North Country,St. Lawrence,52117,46774,06/03/2021
10652,Southern Tier,Steuben,39064,34985,06/03/2021
10653,Long Island,Suffolk,817556,707801,06/03/2021
10654,Mid-Hudson,Sullivan,34068,29532,06/03/2021
10655,Southern Tier,Tioga,19097,17138,06/03/2021
10656,Southern Tier,Tompkins,65347,59137,06/03/2021
10657,Mid-Hudson,Ulster,106792,94429,06/03/2021
10658,Capital Region,Warren,39698,36103,06/03/2021
10659,Capital Region,Washington,30594,27220,06/03/2021
10660,Finger Lakes,Wayne,46014,41010,06/03/2021
10661,Mid-Hudson,Westchester,584312,506749,06/03/2021
10662,Finger Lakes,Wyoming,16899,15050,06/03/2021
10663,Finger Lakes,Yates,10957,9810,06/03/2021
10664,Capital Region,Albany,185677,165410,06/04/2021
10665,Western New York,Allegany,16301,14410,06/04/2021
10666,New York City,Bronx,607590,509509,06/04/2021
10667,Southern Tier,Broome,100361,90376,06/04/2021
10668,Western New York,Cattaraugus,31260,27025,06/04/2021
10669,Central New York,Cayuga,36830,32537,06/04/2021
10670,Western New York,Chautauqua,58446,51135,06/04/2021
10671,Southern Tier,Chemung,35471,31566,06/04/2021
10672,Southern Tier,Chenango,22985,20703,06/04/2021
10673,North Country,Clinton,45972,41435,06/04/2021
10674,Capital Region,Columbia,33733,30124,06/04/2021
10675,Central New York,Cortland,22218,19771,06/04/2021
10676,Southern Tier,Delaware,19316,17546,06/04/2021
10677,Mid-Hudson,Dutchess,161349,139463,06/04/2021
10678,Western New York,Erie,510933,447464,06/04/2021
10679,North Country,Essex,21650,19715,06/04/2021
10680,North Country,Franklin,23832,21259,06/04/2021
10681,Mohawk Valley,Fulton,21711,19179,06/04/2021
10682,Finger Lakes,Genesee,27153,24195,06/04/2021
10683,Capital Region,Greene,23628,20491,06/04/2021
10684,North Country,Hamilton,2933,2680,06/04/2021
10685,Mohawk Valley,Herkimer,27001,24062,06/04/2021
10686,North Country,Jefferson,46797,41067,06/04/2021
10687,New York City,Kings,1177504,1009926,06/04/2021
10688,North Country,Lewis,10662,9521,06/04/2021
10689,Finger Lakes,Livingston,29919,26607,06/04/2021
10690,Central New York,Madison,40970,36294,06/04/2021
10691,Finger Lakes,Monroe,422333,380068,06/04/2021
10692,Mohawk Valley,Montgomery,25323,22790,06/04/2021
10693,Long Island,Nassau,839007,735710,06/04/2021
10694,New York City,New York,1031451,914560,06/04/2021
10695,Western New York,Niagara,108790,95983,06/04/2021
10696,Mohawk Valley,Oneida,112211,99711,06/04/2021
10697,Central New York,Onondaga,268352,240123,06/04/2021
10698,Finger Lakes,Ontario,63799,57137,06/04/2021
10699,Mid-Hudson,Orange,172550,148398,06/04/2021
10700,Finger Lakes,Orleans,17018,15095,06/04/2021
10701,Central New York,Oswego,57659,51241,06/04/2021
10702,Mohawk Valley,Otsego,30551,27742,06/04/2021
10703,Mid-Hudson,Putnam,58367,50385,06/04/2021
10704,New York City,Queens,1321696,1126959,06/04/2021
10705,Capital Region,Rensselaer,88187,79288,06/04/2021
10706,New York City,Richmond,231762,202530,06/04/2021
10707,Mid-Hudson,Rockland,155556,134795,06/04/2021
10708,Capital Region,Saratoga,141550,126733,06/04/2021
10709,Capital Region,Schenectady,98428,86827,06/04/2021
10710,Mohawk Valley,Schoharie,14215,12912,06/04/2021
10711,Southern Tier,Schuyler,8406,7542,06/04/2021
10712,Finger Lakes,Seneca,14658,12867,06/04/2021
10713,North Country,St. Lawrence,52252,46979,06/04/2021
10714,Southern Tier,Steuben,39187,35118,06/04/2021
10715,Long Island,Suffolk,819980,712052,06/04/2021
10716,Mid-Hudson,Sullivan,34252,29851,06/04/2021
10717,Southern Tier,Tioga,19188,17274,06/04/2021
10718,Southern Tier,Tompkins,65463,59410,06/04/2021
10719,Mid-Hudson,Ulster,107040,95047,06/04/2021
10720,Capital Region,Warren,39775,36304,06/04/2021
10721,Capital Region,Washington,30658,27420,06/04/2021
10722,Finger Lakes,Wayne,46128,41238,06/04/2021
10723,Mid-Hudson,Westchester,586029,510546,06/04/2021
10724,Finger Lakes,Wyoming,16942,15177,06/04/2021
10725,Finger Lakes,Yates,10978,9832,06/04/2021
10726,Capital Region,Albany,185945,166128,06/05/2021
10727,Western New York,Allegany,16325,14440,06/05/2021
10728,New York City,Bronx,609872,512577,06/05/2021
10729,Southern Tier,Broome,100562,90888,06/05/2021
10730,Western New York,Cattaraugus,31346,27217,06/05/2021
10731,Central New York,Cayuga,36922,32699,06/05/2021
10732,Western New York,Chautauqua,58535,51349,06/05/2021
10733,Southern Tier,Chemung,35558,31656,06/05/2021
10734,Southern Tier,Chenango,23027,20793,06/05/2021
10735,North Country,Clinton,46029,41631,06/05/2021
10736,Capital Region,Columbia,33795,30240,06/05/2021
10737,Central New York,Cortland,22257,19842,06/05/2021
10738,Southern Tier,Delaware,19352,17622,06/05/2021
10739,Mid-Hudson,Dutchess,161636,139974,06/05/2021
10740,Western New York,Erie,512109,449972,06/05/2021
10741,North Country,Essex,21679,19778,06/05/2021
10742,North Country,Franklin,23862,21331,06/05/2021
10743,Mohawk Valley,Fulton,21765,19269,06/05/2021
10744,Finger Lakes,Genesee,27240,24357,06/05/2021
10745,Capital Region,Greene,23654,20559,06/05/2021
10746,North Country,Hamilton,2935,2686,06/05/2021
10747,Mohawk Valley,Herkimer,27064,24169,06/05/2021
10748,North Country,Jefferson,46897,41226,06/05/2021
10749,New York City,Kings,1181178,1015924,06/05/2021
10750,North Country,Lewis,10679,9541,06/05/2021
10751,Finger Lakes,Livingston,30011,26832,06/05/2021
10752,Central New York,Madison,41052,36457,06/05/2021
10753,Finger Lakes,Monroe,423234,382389,06/05/2021
10754,Mohawk Valley,Montgomery,25389,22888,06/05/2021
10755,Long Island,Nassau,841395,740391,06/05/2021
10756,New York City,New York,1034136,920155,06/05/2021
10757,Western New York,Niagara,109018,96577,06/05/2021
10758,Mohawk Valley,Oneida,112399,100185,06/05/2021
10759,Central New York,Onondaga,268782,241273,06/05/2021
10760,Finger Lakes,Ontario,63932,57351,06/05/2021
10761,Mid-Hudson,Orange,172994,149313,06/05/2021
10762,Finger Lakes,Orleans,17058,15192,06/05/2021
10763,Central New York,Oswego,57780,51460,06/05/2021
10764,Mohawk Valley,Otsego,30598,27830,06/05/2021
10765,Mid-Hudson,Putnam,58476,50551,06/05/2021
10766,New York City,Queens,1326616,1134988,06/05/2021
10767,Capital Region,Rensselaer,88329,79802,06/05/2021
10768,New York City,Richmond,232456,203678,06/05/2021
10769,Mid-Hudson,Rockland,155900,135642,06/05/2021
10770,Capital Region,Saratoga,141792,127479,06/05/2021
10771,Capital Region,Schenectady,98619,87215,06/05/2021
10772,Mohawk Valley,Schoharie,14254,12950,06/05/2021
10773,Southern Tier,Schuyler,8424,7565,06/05/2021
10774,Finger Lakes,Seneca,14687,12913,06/05/2021
10775,North Country,St. Lawrence,52315,47154,06/05/2021
10776,Southern Tier,Steuben,39271,35209,06/05/2021
10777,Long Island,Suffolk,822487,716356,06/05/2021
10778,Mid-Hudson,Sullivan,34304,29956,06/05/2021
10779,Southern Tier,Tioga,19232,17401,06/05/2021
10780,Southern Tier,Tompkins,65543,59582,06/05/2021
10781,Mid-Hudson,Ulster,107227,95561,06/05/2021
10782,Capital Region,Warren,39821,36494,06/05/2021
10783,Capital Region,Washington,30715,27576,06/05/2021
10784,Finger Lakes,Wayne,46249,41526,06/05/2021
10785,Mid-Hudson,Westchester,587393,513089,06/05/2021
10786,Finger Lakes,Wyoming,16977,15240,06/05/2021
10787,Finger Lakes,Yates,10994,9861,06/05/2021
10788,Capital Region,Albany,186115,166782,06/06/2021
10789,Western New York,Allegany,16338,14471,06/06/2021
10790,New York City,Bronx,611142,514634,06/06/2021
10791,Southern Tier,Broome,100662,91184,06/06/2021
10792,Western New York,Cattaraugus,31398,27266,06/06/2021
10793,Central New York,Cayuga,36956,32814,06/06/2021
10794,Western New York,Chautauqua,58582,51492,06/06/2021
10795,Southern Tier,Chemung,35619,31743,06/06/2021
10796,Southern Tier,Chenango,23047,20848,06/06/2021
10797,North Country,Clinton,46070,41765,06/06/2021
10798,Capital Region,Columbia,33829,30335,06/06/2021
10799,Central New York,Cortland,22273,19908,06/06/2021
10800,Southern Tier,Delaware,19366,17675,06/06/2021
10801,Mid-Hudson,Dutchess,161835,140350,06/06/2021
10802,Western New York,Erie,512962,451924,06/06/2021
10803,North Country,Essex,21693,19814,06/06/2021
10804,North Country,Franklin,23879,21353,06/06/2021
10805,Mohawk Valley,Fulton,21799,19344,06/06/2021
10806,Finger Lakes,Genesee,27276,24441,06/06/2021
10807,Capital Region,Greene,23678,20629,06/06/2021
10808,North Country,Hamilton,2938,2687,06/06/2021
10809,Mohawk Valley,Herkimer,27104,24246,06/06/2021
10810,North Country,Jefferson,46998,41292,06/06/2021
10811,New York City,Kings,1183666,1020211,06/06/2021
10812,North Country,Lewis,10696,9555,06/06/2021
10813,Finger Lakes,Livingston,30044,26951,06/06/2021
10814,Central New York,Madison,41086,36603,06/06/2021
10815,Finger Lakes,Monroe,423685,384067,06/06/2021
10816,Mohawk Valley,Montgomery,25418,22945,06/06/2021
10817,Long Island,Nassau,842842,744026,06/06/2021
10818,New York City,New York,1035949,924579,06/06/2021
10819,Western New York,Niagara,109186,96954,06/06/2021
10820,Mohawk Valley,Oneida,112505,100495,06/06/2021
10821,Central New York,Onondaga,269080,242261,06/06/2021
10822,Finger Lakes,Ontario,64008,57626,06/06/2021
10823,Mid-Hudson,Orange,173356,150002,06/06/2021
10824,Finger Lakes,Orleans,17078,15242,06/06/2021
10825,Central New York,Oswego,57836,51594,06/06/2021
10826,Mohawk Valley,Otsego,30624,27921,06/06/2021
10827,Mid-Hudson,Putnam,58541,50723,06/06/2021
10828,New York City,Queens,1329420,1141120,06/06/2021
10829,Capital Region,Rensselaer,88439,80112,06/06/2021
10830,New York City,Richmond,232967,204434,06/06/2021
10831,Mid-Hudson,Rockland,156359,136529,06/06/2021
10832,Capital Region,Saratoga,141950,128232,06/06/2021
10833,Capital Region,Schenectady,98768,87602,06/06/2021
10834,Mohawk Valley,Schoharie,14267,12980,06/06/2021
10835,Southern Tier,Schuyler,8431,7569,06/06/2021
10836,Finger Lakes,Seneca,14698,12956,06/06/2021
10837,North Country,St. Lawrence,52362,47219,06/06/2021
10838,Southern Tier,Steuben,39308,35271,06/06/2021
10839,Long Island,Suffolk,824050,719866,06/06/2021
10840,Mid-Hudson,Sullivan,34353,30021,06/06/2021
10841,Southern Tier,Tioga,19251,17486,06/06/2021
10842,Southern Tier,Tompkins,65586,59719,06/06/2021
10843,Mid-Hudson,Ulster,107323,95845,06/06/2021
10844,Capital Region,Warren,39858,36631,06/06/2021
10845,Capital Region,Washington,30756,27690,06/06/2021
10846,Finger Lakes,Wayne,46305,41685,06/06/2021
10847,Mid-Hudson,Westchester,588251,515430,06/06/2021
10848,Finger Lakes,Wyoming,16994,15278,06/06/2021
10849,Finger Lakes,Yates,11004,9885,06/06/2021
10850,Capital Region,Albany,186392,167582,06/07/2021
10851,Western New York,Allegany,16357,14514,06/07/2021
10852,New York City,Bronx,613622,518309,06/07/2021
10853,Southern Tier,Broome,100827,91817,06/07/2021
10854,Western New York,Cattaraugus,31447,27528,06/07/2021
10855,Central New York,Cayuga,37019,32947,06/07/2021
10856,Western New York,Chautauqua,58646,51572,06/07/2021
10857,Southern Tier,Chemung,35731,32025,06/07/2021
10858,Southern Tier,Chenango,23079,20900,06/07/2021
10859,North Country,Clinton,46162,41953,06/07/2021
10860,Capital Region,Columbia,33889,30469,06/07/2021
10861,Central New York,Cortland,22292,19983,06/07/2021
10862,Southern Tier,Delaware,19388,17723,06/07/2021
10863,Mid-Hudson,Dutchess,162102,140808,06/07/2021
10864,Western New York,Erie,513675,453504,06/07/2021
10865,North Country,Essex,21728,19876,06/07/2021
10866,North Country,Franklin,23917,21435,06/07/2021
10867,Mohawk Valley,Fulton,21838,19413,06/07/2021
10868,Finger Lakes,Genesee,27335,24544,06/07/2021
10869,Capital Region,Greene,23717,20718,06/07/2021
10870,North Country,Hamilton,2940,2690,06/07/2021
10871,Mohawk Valley,Herkimer,27156,24319,06/07/2021
10872,North Country,Jefferson,47105,41460,06/07/2021
10873,New York City,Kings,1187270,1026101,06/07/2021
10874,North Country,Lewis,10705,9581,06/07/2021
10875,Finger Lakes,Livingston,30101,27083,06/07/2021
10876,Central New York,Madison,41164,36742,06/07/2021
10877,Finger Lakes,Monroe,424463,385569,06/07/2021
10878,Mohawk Valley,Montgomery,25480,23044,06/07/2021
10879,Long Island,Nassau,844505,747751,06/07/2021
10880,New York City,New York,1038758,929712,06/07/2021
10881,Western New York,Niagara,109300,97257,06/07/2021
10882,Mohawk Valley,Oneida,112684,101035,06/07/2021
10883,Central New York,Onondaga,269602,243577,06/07/2021
10884,Finger Lakes,Ontario,64083,57780,06/07/2021
10885,Mid-Hudson,Orange,173938,150790,06/07/2021
10886,Finger Lakes,Orleans,17107,15290,06/07/2021
10887,Central New York,Oswego,57931,51936,06/07/2021
10888,Mohawk Valley,Otsego,30680,28087,06/07/2021
10889,Mid-Hudson,Putnam,58672,50884,06/07/2021
10890,New York City,Queens,1333456,1147729,06/07/2021
10891,Capital Region,Rensselaer,88629,80420,06/07/2021
10892,New York City,Richmond,233482,205261,06/07/2021
10893,Mid-Hudson,Rockland,156650,137191,06/07/2021
10894,Capital Region,Saratoga,142147,128870,06/07/2021
10895,Capital Region,Schenectady,98915,88209,06/07/2021
10896,Mohawk Valley,Schoharie,14290,13042,06/07/2021
10897,Southern Tier,Schuyler,8456,7614,06/07/2021
10898,Finger Lakes,Seneca,14714,12997,06/07/2021
10899,North Country,St. Lawrence,52463,47447,06/07/2021
10900,Southern Tier,Steuben,39418,35524,06/07/2021
10901,Long Island,Suffolk,826289,723879,06/07/2021
10902,Mid-Hudson,Sullivan,34414,30243,06/07/2021
10903,Southern Tier,Tioga,19272,17564,06/07/2021
10904,Southern Tier,Tompkins,65638,59929,06/07/2021
10905,Mid-Hudson,Ulster,107499,96198,06/07/2021
10906,Capital Region,Warren,39917,36883,06/07/2021
10907,Capital Region,Washington,30807,27821,06/07/2021
10908,Finger Lakes,Wayne,46371,41840,06/07/2021
10909,Mid-Hudson,Westchester,589751,518390,06/07/2021
10910,Finger Lakes,Wyoming,17023,15377,06/07/2021
10911,Finger Lakes,Yates,11012,9903,06/07/2021
10912,Capital Region,Albany,186871,168745,06/08/2021
10913,Western New York,Allegany,16385,14576,06/08/2021
10914,New York City,Bronx,616564,522104,06/08/2021
10915,Southern Tier,Broome,101125,92324,06/08/2021
10916,Western New York,Cattaraugus,31503,27596,06/08/2021
10917,Central New York,Cayuga,37072,33035,06/08/2021
10918,Western New York,Chautauqua,58812,51803,06/08/2021
10919,Southern Tier,Chemung,35784,32090,06/08/2021
10920,Southern Tier,Chenango,23137,20997,06/08/2021
10921,North Country,Clinton,46243,42134,06/08/2021
10922,Capital Region,Columbia,34010,30634,06/08/2021
10923,Central New York,Cortland,22325,20050,06/08/2021
10924,Southern Tier,Delaware,19451,17826,06/08/2021
10925,Mid-Hudson,Dutchess,162507,141740,06/08/2021
10926,Western New York,Erie,514808,455901,06/08/2021
10927,North Country,Essex,21768,19971,06/08/2021
10928,North Country,Franklin,23956,21491,06/08/2021
10929,Mohawk Valley,Fulton,21895,19510,06/08/2021
10930,Finger Lakes,Genesee,27386,24642,06/08/2021
10931,Capital Region,Greene,23765,20814,06/08/2021
10932,North Country,Hamilton,2943,2696,06/08/2021
10933,Mohawk Valley,Herkimer,27202,24422,06/08/2021
10934,North Country,Jefferson,47221,41747,06/08/2021
10935,New York City,Kings,1191936,1033513,06/08/2021
10936,North Country,Lewis,10722,9603,06/08/2021
10937,Finger Lakes,Livingston,30173,27290,06/08/2021
10938,Central New York,Madison,41237,37156,06/08/2021
10939,Finger Lakes,Monroe,425687,387918,06/08/2021
10940,Mohawk Valley,Montgomery,25564,23153,06/08/2021
10941,Long Island,Nassau,847139,751849,06/08/2021
10942,New York City,New York,1042618,936223,06/08/2021
10943,Western New York,Niagara,109499,97793,06/08/2021
10944,Mohawk Valley,Oneida,112916,101460,06/08/2021
10945,Central New York,Onondaga,270343,245051,06/08/2021
10946,Finger Lakes,Ontario,64201,58424,06/08/2021
10947,Mid-Hudson,Orange,174381,151697,06/08/2021
10948,Finger Lakes,Orleans,17132,15361,06/08/2021
10949,Central New York,Oswego,58044,52187,06/08/2021
10950,Mohawk Valley,Otsego,30744,28250,06/08/2021
10951,Mid-Hudson,Putnam,58792,51132,06/08/2021
10952,New York City,Queens,1338527,1155701,06/08/2021
10953,Capital Region,Rensselaer,88965,80901,06/08/2021
10954,New York City,Richmond,234184,206399,06/08/2021
10955,Mid-Hudson,Rockland,157048,137869,06/08/2021
10956,Capital Region,Saratoga,142444,129710,06/08/2021
10957,Capital Region,Schenectady,99196,88977,06/08/2021
10958,Mohawk Valley,Schoharie,14320,13174,06/08/2021
10959,Southern Tier,Schuyler,8469,7638,06/08/2021
10960,Finger Lakes,Seneca,14732,13043,06/08/2021
10961,North Country,St. Lawrence,52585,47623,06/08/2021
10962,Southern Tier,Steuben,39550,35766,06/08/2021
10963,Long Island,Suffolk,828797,728525,06/08/2021
10964,Mid-Hudson,Sullivan,34489,30404,06/08/2021
10965,Southern Tier,Tioga,19320,17668,06/08/2021
10966,Southern Tier,Tompkins,65726,60175,06/08/2021
10967,Mid-Hudson,Ulster,107765,96827,06/08/2021
10968,Capital Region,Warren,40000,37033,06/08/2021
10969,Capital Region,Washington,30871,27996,06/08/2021
10970,Finger Lakes,Wayne,46475,42081,06/08/2021
10971,Mid-Hudson,Westchester,591501,522389,06/08/2021
10972,Finger Lakes,Wyoming,17075,15449,06/08/2021
10973,Finger Lakes,Yates,11024,9941,06/08/2021
10974,Capital Region,Albany,187533,169637,06/09/2021
10975,Western New York,Allegany,16415,14620,06/09/2021
10976,New York City,Bronx,620007,526307,06/09/2021
10977,Southern Tier,Broome,101489,93036,06/09/2021
10978,Western New York,Cattaraugus,31590,27821,06/09/2021
10979,Central New York,Cayuga,37197,33281,06/09/2021
10980,Western New York,Chautauqua,59067,52163,06/09/2021
10981,Southern Tier,Chemung,35857,32250,06/09/2021
10982,Southern Tier,Chenango,23193,21096,06/09/2021
10983,North Country,Clinton,46323,42355,06/09/2021
10984,Capital Region,Columbia,34142,30820,06/09/2021
10985,Central New York,Cortland,22425,20351,06/09/2021
10986,Southern Tier,Delaware,19547,17942,06/09/2021
10987,Mid-Hudson,Dutchess,163281,142600,06/09/2021
10988,Western New York,Erie,516559,459835,06/09/2021
10989,North Country,Essex,21795,20110,06/09/2021
10990,North Country,Franklin,24003,21561,06/09/2021
10991,Mohawk Valley,Fulton,21988,19642,06/09/2021
10992,Finger Lakes,Genesee,27499,24829,06/09/2021
10993,Capital Region,Greene,23869,20951,06/09/2021
10994,North Country,Hamilton,2971,2731,06/09/2021
10995,Mohawk Valley,Herkimer,27290,24609,06/09/2021
10996,North Country,Jefferson,47381,42033,06/09/2021
10997,New York City,Kings,1197510,1042565,06/09/2021
10998,North Country,Lewis,10734,9622,06/09/2021
10999,Finger Lakes,Livingston,30280,27444,06/09/2021
11000,Central New York,Madison,41350,37346,06/09/2021
11001,Finger Lakes,Monroe,427008,390686,06/09/2021
11002,Mohawk Valley,Montgomery,25680,23279,06/09/2021
11003,Long Island,Nassau,851630,758392,06/09/2021
11004,New York City,New York,1046567,941597,06/09/2021
11005,Western New York,Niagara,110063,98491,06/09/2021
11006,Mohawk Valley,Oneida,113235,101985,06/09/2021
11007,Central New York,Onondaga,271030,246673,06/09/2021
11008,Finger Lakes,Ontario,64419,58666,06/09/2021
11009,Mid-Hudson,Orange,175136,152695,06/09/2021
11010,Finger Lakes,Orleans,17218,15496,06/09/2021
11011,Central New York,Oswego,58210,52541,06/09/2021
11012,Mohawk Valley,Otsego,30840,28384,06/09/2021
11013,Mid-Hudson,Putnam,59183,51681,06/09/2021
11014,New York City,Queens,1344819,1164962,06/09/2021
11015,Capital Region,Rensselaer,89299,81464,06/09/2021
11016,New York City,Richmond,235645,207849,06/09/2021
11017,Mid-Hudson,Rockland,157638,138858,06/09/2021
11018,Capital Region,Saratoga,142950,130690,06/09/2021
11019,Capital Region,Schenectady,99748,89676,06/09/2021
11020,Mohawk Valley,Schoharie,14359,13256,06/09/2021
11021,Southern Tier,Schuyler,8537,7693,06/09/2021
11022,Finger Lakes,Seneca,14761,13120,06/09/2021
11023,North Country,St. Lawrence,52697,47856,06/09/2021
11024,Southern Tier,Steuben,39662,35912,06/09/2021
11025,Long Island,Suffolk,833008,735060,06/09/2021
11026,Mid-Hudson,Sullivan,34605,30537,06/09/2021
11027,Southern Tier,Tioga,19381,17783,06/09/2021
11028,Southern Tier,Tompkins,65858,60569,06/09/2021
11029,Mid-Hudson,Ulster,108031,97267,06/09/2021
11030,Capital Region,Warren,40100,37198,06/09/2021
11031,Capital Region,Washington,30979,28194,06/09/2021
11032,Finger Lakes,Wayne,46609,42336,06/09/2021
11033,Mid-Hudson,Westchester,594744,526745,06/09/2021
11034,Finger Lakes,Wyoming,17108,15589,06/09/2021
11035,Finger Lakes,Yates,11066,10055,06/09/2021
11036,Capital Region,Albany,188128,170524,06/10/2021
11037,Western New York,Allegany,16528,14726,06/10/2021
11038,New York City,Bronx,623019,530459,06/10/2021
11039,Southern Tier,Broome,101805,93427,06/10/2021
11040,Western New York,Cattaraugus,31690,28003,06/10/2021
11041,Central New York,Cayuga,37263,33447,06/10/2021
11042,Western New York,Chautauqua,59210,52456,06/10/2021
11043,Southern Tier,Chemung,35926,32362,06/10/2021
11044,Southern Tier,Chenango,23232,21200,06/10/2021
11045,North Country,Clinton,46403,42536,06/10/2021
11046,Capital Region,Columbia,34225,30934,06/10/2021
11047,Central New York,Cortland,22485,20569,06/10/2021
11048,Southern Tier,Delaware,19586,18017,06/10/2021
11049,Mid-Hudson,Dutchess,163715,143995,06/10/2021
11050,Western New York,Erie,517858,462802,06/10/2021
11051,North Country,Essex,21823,20205,06/10/2021
11052,North Country,Franklin,24035,21651,06/10/2021
11053,Mohawk Valley,Fulton,22066,19792,06/10/2021
11054,Finger Lakes,Genesee,27586,24946,06/10/2021
11055,Capital Region,Greene,23916,21038,06/10/2021
11056,North Country,Hamilton,2976,2750,06/10/2021
11057,Mohawk Valley,Herkimer,27374,24718,06/10/2021
11058,North Country,Jefferson,47509,42231,06/10/2021
11059,New York City,Kings,1201409,1049643,06/10/2021
11060,North Country,Lewis,10747,9664,06/10/2021
11061,Finger Lakes,Livingston,30387,27551,06/10/2021
11062,Central New York,Madison,41428,37571,06/10/2021
11063,Finger Lakes,Monroe,428069,392261,06/10/2021
11064,Mohawk Valley,Montgomery,25811,23376,06/10/2021
11065,Long Island,Nassau,854703,763011,06/10/2021
11066,New York City,New York,1049999,946113,06/10/2021
11067,Western New York,Niagara,110363,99045,06/10/2021
11068,Mohawk Valley,Oneida,113515,102591,06/10/2021
11069,Central New York,Onondaga,271760,248108,06/10/2021
11070,Finger Lakes,Ontario,64623,59174,06/10/2021
11071,Mid-Hudson,Orange,175812,153681,06/10/2021
11072,Finger Lakes,Orleans,17293,15661,06/10/2021
11073,Central New York,Oswego,58314,52805,06/10/2021
11074,Mohawk Valley,Otsego,30881,28556,06/10/2021
11075,Mid-Hudson,Putnam,59315,52142,06/10/2021
11076,New York City,Queens,1349616,1172550,06/10/2021
11077,Capital Region,Rensselaer,89531,81766,06/10/2021
11078,New York City,Richmond,236326,208838,06/10/2021
11079,Mid-Hudson,Rockland,158205,139657,06/10/2021
11080,Capital Region,Saratoga,143330,131578,06/10/2021
11081,Capital Region,Schenectady,100096,90260,06/10/2021
11082,Mohawk Valley,Schoharie,14413,13336,06/10/2021
11083,Southern Tier,Schuyler,8554,7727,06/10/2021
11084,Finger Lakes,Seneca,14809,13204,06/10/2021
11085,North Country,St. Lawrence,52786,48099,06/10/2021
11086,Southern Tier,Steuben,39795,36265,06/10/2021
11087,Long Island,Suffolk,836060,739911,06/10/2021
11088,Mid-Hudson,Sullivan,34707,30709,06/10/2021
11089,Southern Tier,Tioga,19428,17865,06/10/2021
11090,Southern Tier,Tompkins,65960,60839,06/10/2021
11091,Mid-Hudson,Ulster,108294,97696,06/10/2021
11092,Capital Region,Warren,40206,37374,06/10/2021
11093,Capital Region,Washington,31079,28419,06/10/2021
11094,Finger Lakes,Wayne,46762,42559,06/10/2021
11095,Mid-Hudson,Westchester,596965,529912,06/10/2021
11096,Finger Lakes,Wyoming,17134,15640,06/10/2021
11097,Finger Lakes,Yates,11090,10110,06/10/2021
11098,Capital Region,Albany,188691,171411,06/11/2021
11099,Western New York,Allegany,16578,14803,06/11/2021
11100,New York City,Bronx,625969,535699,06/11/2021
11101,Southern Tier,Broome,102143,93988,06/11/2021
