,Region,County,First Dose,Series Complete,Report as of
13609,Western New York,Niagara,116750,110172,07/21/2021
13610,Mohawk Valley,Oneida,120624,112923,07/21/2021
13611,Central New York,Onondaga,289952,272491,07/21/2021
13612,Finger Lakes,Ontario,67394,64468,07/21/2021
13613,Mid-Hudson,Orange,190228,173905,07/21/2021
13614,Finger Lakes,Orleans,18549,17543,07/21/2021
13615,Central New York,Oswego,62122,58931,07/21/2021
13616,Mohawk Valley,Otsego,32499,30812,07/21/2021
13617,Mid-Hudson,Putnam,63118,57283,07/21/2021
13618,New York City,Queens,1494212,1365896,07/21/2021
13619,Capital Region,Rensselaer,94333,88810,07/21/2021
13620,New York City,Richmond,257426,236997,07/21/2021
13621,Mid-Hudson,Rockland,171133,156582,07/21/2021
13622,Capital Region,Saratoga,150397,142549,07/21/2021
13623,Capital Region,Schenectady,105938,99141,07/21/2021
13624,Mohawk Valley,Schoharie,15324,14564,07/21/2021
13625,Southern Tier,Schuyler,9000,8505,07/21/2021
13626,Finger Lakes,Seneca,15612,14755,07/21/2021
13627,North Country,St. Lawrence,56005,52902,07/21/2021
13628,Southern Tier,Steuben,42391,40396,07/21/2021
13629,Long Island,Suffolk,905035,831278,07/21/2021
13630,Mid-Hudson,Sullivan,37641,34331,07/21/2021
13631,Southern Tier,Tioga,20586,19570,07/21/2021
13632,Southern Tier,Tompkins,68620,65363,07/21/2021
13633,Mid-Hudson,Ulster,114808,106111,07/21/2021
13634,Capital Region,Warren,42373,40649,07/21/2021
13635,Capital Region,Washington,33288,31820,07/21/2021
13636,Finger Lakes,Wayne,50169,47789,07/21/2021
13637,Mid-Hudson,Westchester,638105,588288,07/21/2021
13638,Finger Lakes,Wyoming,18225,17223,07/21/2021
13639,Finger Lakes,Yates,11561,10931,07/21/2021
13640,Capital Region,Albany,198046,184805,07/22/2021
13641,Western New York,Allegany,17484,16519,07/22/2021
13642,New York City,Bronx,706290,637007,07/22/2021
13643,Southern Tier,Broome,107436,102223,07/22/2021
13644,Western New York,Cattaraugus,33474,31180,07/22/2021
13645,Central New York,Cayuga,39430,37098,07/22/2021
13646,Western New York,Chautauqua,62398,58105,07/22/2021
13647,Southern Tier,Chemung,38121,36129,07/22/2021
13648,Southern Tier,Chenango,24904,23524,07/22/2021
13649,North Country,Clinton,48441,46345,07/22/2021
13650,Capital Region,Columbia,36361,33753,07/22/2021
13651,Central New York,Cortland,23682,22495,07/22/2021
13652,Southern Tier,Delaware,21132,19817,07/22/2021
13653,Mid-Hudson,Dutchess,174023,158226,07/22/2021
13654,Western New York,Erie,550180,514428,07/22/2021
13655,North Country,Essex,22705,21729,07/22/2021
13656,North Country,Franklin,25077,23726,07/22/2021
13657,Mohawk Valley,Fulton,23590,22289,07/22/2021
13658,Finger Lakes,Genesee,29277,27590,07/22/2021
13659,Capital Region,Greene,25288,23045,07/22/2021
13660,North Country,Hamilton,3146,2937,07/22/2021
13661,Mohawk Valley,Herkimer,29197,27325,07/22/2021
13662,North Country,Jefferson,57678,47938,07/22/2021
13663,New York City,Kings,1329105,1217706,07/22/2021
13664,North Country,Lewis,11339,10868,07/22/2021
13665,Finger Lakes,Livingston,32337,30853,07/22/2021
13666,Central New York,Madison,43872,41407,07/22/2021
13667,Finger Lakes,Monroe,453226,431563,07/22/2021
13668,Mohawk Valley,Montgomery,27591,26014,07/22/2021
13669,Long Island,Nassau,919883,852614,07/22/2021
13670,New York City,New York,1144705,1057858,07/22/2021
13671,Western New York,Niagara,116922,110310,07/22/2021
13672,Mohawk Valley,Oneida,120802,113071,07/22/2021
13673,Central New York,Onondaga,290290,272746,07/22/2021
13674,Finger Lakes,Ontario,67457,64523,07/22/2021
13675,Mid-Hudson,Orange,190549,174123,07/22/2021
13676,Finger Lakes,Orleans,18576,17575,07/22/2021
13677,Central New York,Oswego,62192,58987,07/22/2021
13678,Mohawk Valley,Otsego,32537,30846,07/22/2021
13679,Mid-Hudson,Putnam,63245,57353,07/22/2021
13680,New York City,Queens,1497703,1368964,07/22/2021
13681,Capital Region,Rensselaer,94447,88886,07/22/2021
13682,New York City,Richmond,258023,237518,07/22/2021
13683,Mid-Hudson,Rockland,171610,156908,07/22/2021
13684,Capital Region,Saratoga,150560,142690,07/22/2021
13685,Capital Region,Schenectady,106097,99257,07/22/2021
13686,Mohawk Valley,Schoharie,15344,14579,07/22/2021
13687,Southern Tier,Schuyler,9015,8523,07/22/2021
13688,Finger Lakes,Seneca,15623,14773,07/22/2021
13689,North Country,St. Lawrence,56086,52961,07/22/2021
13690,Southern Tier,Steuben,42464,40453,07/22/2021
13691,Long Island,Suffolk,906862,832710,07/22/2021
13692,Mid-Hudson,Sullivan,37731,34415,07/22/2021
13693,Southern Tier,Tioga,20610,19587,07/22/2021
13694,Southern Tier,Tompkins,68666,65411,07/22/2021
13695,Mid-Hudson,Ulster,114966,106269,07/22/2021
13696,Capital Region,Warren,42422,40683,07/22/2021
13697,Capital Region,Washington,33338,31868,07/22/2021
13698,Finger Lakes,Wayne,50279,47893,07/22/2021
13699,Mid-Hudson,Westchester,639225,589249,07/22/2021
13700,Finger Lakes,Wyoming,18241,17235,07/22/2021
13701,Finger Lakes,Yates,11570,10939,07/22/2021
13702,Capital Region,Albany,198349,185035,07/23/2021
13703,Western New York,Allegany,17543,16567,07/23/2021
13704,New York City,Bronx,708950,639156,07/23/2021
13705,Southern Tier,Broome,107735,102449,07/23/2021
13706,Western New York,Cattaraugus,33508,31214,07/23/2021
13707,Central New York,Cayuga,39513,37143,07/23/2021
13708,Western New York,Chautauqua,62489,58163,07/23/2021
13709,Southern Tier,Chemung,38188,36197,07/23/2021
13710,Southern Tier,Chenango,24945,23588,07/23/2021
13711,North Country,Clinton,48494,46397,07/23/2021
13712,Capital Region,Columbia,36434,33800,07/23/2021
13713,Central New York,Cortland,23704,22513,07/23/2021
13714,Southern Tier,Delaware,21179,19866,07/23/2021
13715,Mid-Hudson,Dutchess,174317,158443,07/23/2021
13716,Western New York,Erie,551033,515006,07/23/2021
13717,North Country,Essex,22726,21744,07/23/2021
13718,North Country,Franklin,25139,23769,07/23/2021
13719,Mohawk Valley,Fulton,23616,22302,07/23/2021
13720,Finger Lakes,Genesee,29318,27615,07/23/2021
13721,Capital Region,Greene,25316,23072,07/23/2021
13722,North Country,Hamilton,3146,2937,07/23/2021
13723,Mohawk Valley,Herkimer,29266,27395,07/23/2021
13724,North Country,Jefferson,57753,47982,07/23/2021
13725,New York City,Kings,1332687,1220675,07/23/2021
13726,North Country,Lewis,11357,10886,07/23/2021
13727,Finger Lakes,Livingston,32401,30886,07/23/2021
13728,Central New York,Madison,43923,41463,07/23/2021
13729,Finger Lakes,Monroe,453783,432006,07/23/2021
13730,Mohawk Valley,Montgomery,27627,26039,07/23/2021
13731,Long Island,Nassau,921809,854231,07/23/2021
13732,New York City,New York,1147722,1060297,07/23/2021
13733,Western New York,Niagara,117058,110408,07/23/2021
13734,Mohawk Valley,Oneida,120983,113206,07/23/2021
13735,Central New York,Onondaga,290754,273114,07/23/2021
13736,Finger Lakes,Ontario,67530,64572,07/23/2021
13737,Mid-Hudson,Orange,190924,174429,07/23/2021
13738,Finger Lakes,Orleans,18607,17608,07/23/2021
13739,Central New York,Oswego,62274,59059,07/23/2021
13740,Mohawk Valley,Otsego,32568,30875,07/23/2021
13741,Mid-Hudson,Putnam,63333,57434,07/23/2021
13742,New York City,Queens,1501827,1372490,07/23/2021
13743,Capital Region,Rensselaer,94584,88990,07/23/2021
13744,New York City,Richmond,258912,238276,07/23/2021
13745,Mid-Hudson,Rockland,171935,157182,07/23/2021
13746,Capital Region,Saratoga,150766,142812,07/23/2021
13747,Capital Region,Schenectady,106242,99369,07/23/2021
13748,Mohawk Valley,Schoharie,15382,14599,07/23/2021
13749,Southern Tier,Schuyler,9025,8532,07/23/2021
13750,Finger Lakes,Seneca,15644,14788,07/23/2021
13751,North Country,St. Lawrence,56158,53007,07/23/2021
13752,Southern Tier,Steuben,42550,40505,07/23/2021
13753,Long Island,Suffolk,908856,834348,07/23/2021
13754,Mid-Hudson,Sullivan,37804,34451,07/23/2021
13755,Southern Tier,Tioga,20643,19607,07/23/2021
13756,Southern Tier,Tompkins,68742,65477,07/23/2021
13757,Mid-Hudson,Ulster,115143,106393,07/23/2021
13758,Capital Region,Warren,42482,40748,07/23/2021
13759,Capital Region,Washington,33407,31931,07/23/2021
13760,Finger Lakes,Wayne,50341,47920,07/23/2021
13761,Mid-Hudson,Westchester,640645,590394,07/23/2021
13762,Finger Lakes,Wyoming,18282,17279,07/23/2021
13763,Finger Lakes,Yates,11582,10952,07/23/2021
13764,Capital Region,Albany,198520,185166,07/24/2021
13765,Western New York,Allegany,17555,16569,07/24/2021
13766,New York City,Bronx,710459,640253,07/24/2021
13767,Southern Tier,Broome,107862,102529,07/24/2021
13768,Western New York,Cattaraugus,33537,31242,07/24/2021
13769,Central New York,Cayuga,39551,37174,07/24/2021
13770,Western New York,Chautauqua,62563,58204,07/24/2021
13771,Southern Tier,Chemung,38227,36235,07/24/2021
13772,Southern Tier,Chenango,24975,23602,07/24/2021
13773,North Country,Clinton,48523,46418,07/24/2021
13774,Capital Region,Columbia,36488,33829,07/24/2021
13775,Central New York,Cortland,23720,22527,07/24/2021
13776,Southern Tier,Delaware,21218,19901,07/24/2021
13777,Mid-Hudson,Dutchess,174550,158623,07/24/2021
13778,Western New York,Erie,551729,515449,07/24/2021
13779,North Country,Essex,22742,21751,07/24/2021
13780,North Country,Franklin,25147,23778,07/24/2021
13781,Mohawk Valley,Fulton,23643,22315,07/24/2021
13782,Finger Lakes,Genesee,29352,27631,07/24/2021
13783,Capital Region,Greene,25352,23082,07/24/2021
13784,North Country,Hamilton,3146,2937,07/24/2021
13785,Mohawk Valley,Herkimer,29305,27415,07/24/2021
13786,North Country,Jefferson,57802,48011,07/24/2021
13787,New York City,Kings,1335592,1223084,07/24/2021
13788,North Country,Lewis,11367,10892,07/24/2021
13789,Finger Lakes,Livingston,32446,30903,07/24/2021
13790,Central New York,Madison,43955,41482,07/24/2021
13791,Finger Lakes,Monroe,454281,432368,07/24/2021
13792,Mohawk Valley,Montgomery,27664,26051,07/24/2021
13793,Long Island,Nassau,923427,855552,07/24/2021
13794,New York City,New York,1149317,1061415,07/24/2021
13795,Western New York,Niagara,117203,110496,07/24/2021
13796,Mohawk Valley,Oneida,121112,113290,07/24/2021
13797,Central New York,Onondaga,291047,273337,07/24/2021
13798,Finger Lakes,Ontario,67585,64618,07/24/2021
13799,Mid-Hudson,Orange,191206,174652,07/24/2021
13800,Finger Lakes,Orleans,18626,17617,07/24/2021
13801,Central New York,Oswego,62343,59095,07/24/2021
13802,Mohawk Valley,Otsego,32594,30891,07/24/2021
13803,Mid-Hudson,Putnam,63417,57505,07/24/2021
13804,New York City,Queens,1505022,1375342,07/24/2021
13805,Capital Region,Rensselaer,94681,89057,07/24/2021
13806,New York City,Richmond,259397,238706,07/24/2021
13807,Mid-Hudson,Rockland,172245,157379,07/24/2021
13808,Capital Region,Saratoga,150902,142893,07/24/2021
13809,Capital Region,Schenectady,106370,99453,07/24/2021
13810,Mohawk Valley,Schoharie,15406,14613,07/24/2021
13811,Southern Tier,Schuyler,9033,8538,07/24/2021
13812,Finger Lakes,Seneca,15661,14790,07/24/2021
13813,North Country,St. Lawrence,56191,53032,07/24/2021
13814,Southern Tier,Steuben,42595,40543,07/24/2021
13815,Long Island,Suffolk,910591,835610,07/24/2021
13816,Mid-Hudson,Sullivan,37834,34479,07/24/2021
13817,Southern Tier,Tioga,20687,19635,07/24/2021
13818,Southern Tier,Tompkins,68784,65512,07/24/2021
13819,Mid-Hudson,Ulster,115252,106477,07/24/2021
13820,Capital Region,Warren,42521,40778,07/24/2021
13821,Capital Region,Washington,33441,31958,07/24/2021
13822,Finger Lakes,Wayne,50395,47953,07/24/2021
13823,Mid-Hudson,Westchester,641518,591016,07/24/2021
13824,Finger Lakes,Wyoming,18303,17282,07/24/2021
13825,Finger Lakes,Yates,11590,10956,07/24/2021
13826,Capital Region,Albany,198630,185226,07/25/2021
13827,Western New York,Allegany,17562,16577,07/25/2021
13828,New York City,Bronx,711237,640838,07/25/2021
13829,Southern Tier,Broome,107928,102561,07/25/2021
13830,Western New York,Cattaraugus,33565,31263,07/25/2021
13831,Central New York,Cayuga,39575,37183,07/25/2021
13832,Western New York,Chautauqua,62611,58227,07/25/2021
13833,Southern Tier,Chemung,38258,36262,07/25/2021
13834,Southern Tier,Chenango,24994,23614,07/25/2021
13835,North Country,Clinton,48546,46434,07/25/2021
13836,Capital Region,Columbia,36518,33845,07/25/2021
13837,Central New York,Cortland,23746,22550,07/25/2021
13838,Southern Tier,Delaware,21237,19910,07/25/2021
13839,Mid-Hudson,Dutchess,174683,158721,07/25/2021
13840,Western New York,Erie,552180,515751,07/25/2021
13841,North Country,Essex,22750,21756,07/25/2021
13842,North Country,Franklin,25159,23780,07/25/2021
13843,Mohawk Valley,Fulton,23652,22324,07/25/2021
13844,Finger Lakes,Genesee,29374,27643,07/25/2021
13845,Capital Region,Greene,25375,23088,07/25/2021
13846,North Country,Hamilton,3147,2937,07/25/2021
13847,Mohawk Valley,Herkimer,29329,27422,07/25/2021
13848,North Country,Jefferson,57830,48021,07/25/2021
13849,New York City,Kings,1337393,1224663,07/25/2021
13850,North Country,Lewis,11368,10892,07/25/2021
13851,Finger Lakes,Livingston,32460,30913,07/25/2021
13852,Central New York,Madison,43981,41509,07/25/2021
13853,Finger Lakes,Monroe,454631,432587,07/25/2021
13854,Mohawk Valley,Montgomery,27677,26066,07/25/2021
13855,Long Island,Nassau,924462,856311,07/25/2021
13856,New York City,New York,1150473,1062227,07/25/2021
13857,Western New York,Niagara,117293,110555,07/25/2021
13858,Mohawk Valley,Oneida,121190,113355,07/25/2021
13859,Central New York,Onondaga,291234,273464,07/25/2021
13860,Finger Lakes,Ontario,67628,64647,07/25/2021
13861,Mid-Hudson,Orange,191434,174788,07/25/2021
13862,Finger Lakes,Orleans,18641,17633,07/25/2021
13863,Central New York,Oswego,62380,59114,07/25/2021
13864,Mohawk Valley,Otsego,32609,30903,07/25/2021
13865,Mid-Hudson,Putnam,63467,57541,07/25/2021
13866,New York City,Queens,1506903,1377189,07/25/2021
13867,Capital Region,Rensselaer,94748,89100,07/25/2021
13868,New York City,Richmond,259761,238995,07/25/2021
13869,Mid-Hudson,Rockland,172400,157474,07/25/2021
13870,Capital Region,Saratoga,150973,142935,07/25/2021
13871,Capital Region,Schenectady,106434,99497,07/25/2021
13872,Mohawk Valley,Schoharie,15423,14617,07/25/2021
13873,Southern Tier,Schuyler,9035,8538,07/25/2021
13874,Finger Lakes,Seneca,15666,14796,07/25/2021
13875,North Country,St. Lawrence,56215,53046,07/25/2021
13876,Southern Tier,Steuben,42612,40560,07/25/2021
13877,Long Island,Suffolk,911722,836423,07/25/2021
13878,Mid-Hudson,Sullivan,37862,34506,07/25/2021
13879,Southern Tier,Tioga,20701,19644,07/25/2021
13880,Southern Tier,Tompkins,68808,65525,07/25/2021
13881,Mid-Hudson,Ulster,115339,106530,07/25/2021
13882,Capital Region,Warren,42562,40794,07/25/2021
13883,Capital Region,Washington,33456,31971,07/25/2021
13884,Finger Lakes,Wayne,50445,47990,07/25/2021
13885,Mid-Hudson,Westchester,642106,591329,07/25/2021
13886,Finger Lakes,Wyoming,18313,17286,07/25/2021
13887,Finger Lakes,Yates,11601,10963,07/25/2021
13888,Capital Region,Albany,198864,185374,07/26/2021
13889,Western New York,Allegany,17568,16590,07/26/2021
13890,New York City,Bronx,713155,641823,07/26/2021
13891,Southern Tier,Broome,108035,102623,07/26/2021
13892,Western New York,Cattaraugus,33642,31276,07/26/2021
13893,Central New York,Cayuga,39624,37222,07/26/2021
13894,Western New York,Chautauqua,62672,58247,07/26/2021
13895,Southern Tier,Chemung,38283,36269,07/26/2021
13896,Southern Tier,Chenango,25019,23638,07/26/2021
13897,North Country,Clinton,48579,46466,07/26/2021
13898,Capital Region,Columbia,36565,33884,07/26/2021
13899,Central New York,Cortland,23796,22584,07/26/2021
13900,Southern Tier,Delaware,21249,19925,07/26/2021
13901,Mid-Hudson,Dutchess,174920,158852,07/26/2021
13902,Western New York,Erie,553052,516128,07/26/2021
13903,North Country,Essex,22780,21765,07/26/2021
13904,North Country,Franklin,25183,23796,07/26/2021
13905,Mohawk Valley,Fulton,23686,22345,07/26/2021
13906,Finger Lakes,Genesee,29397,27648,07/26/2021
13907,Capital Region,Greene,25413,23109,07/26/2021
13908,North Country,Hamilton,3148,2937,07/26/2021
13909,Mohawk Valley,Herkimer,29365,27452,07/26/2021
13910,North Country,Jefferson,57900,48071,07/26/2021
13911,New York City,Kings,1340377,1226446,07/26/2021
13912,North Country,Lewis,11389,10911,07/26/2021
13913,Finger Lakes,Livingston,32496,30941,07/26/2021
13914,Central New York,Madison,44023,41525,07/26/2021
13915,Finger Lakes,Monroe,454994,432746,07/26/2021
13916,Mohawk Valley,Montgomery,27717,26076,07/26/2021
13917,Long Island,Nassau,926038,857247,07/26/2021
13918,New York City,New York,1152098,1063193,07/26/2021
13919,Western New York,Niagara,117442,110597,07/26/2021
13920,Mohawk Valley,Oneida,121340,113420,07/26/2021
13921,Central New York,Onondaga,291449,273587,07/26/2021
13922,Finger Lakes,Ontario,67673,64667,07/26/2021
13923,Mid-Hudson,Orange,191864,175036,07/26/2021
13924,Finger Lakes,Orleans,18653,17636,07/26/2021
13925,Central New York,Oswego,62454,59148,07/26/2021
13926,Mohawk Valley,Otsego,32627,30918,07/26/2021
13927,Mid-Hudson,Putnam,63557,57588,07/26/2021
13928,New York City,Queens,1509907,1378877,07/26/2021
13929,Capital Region,Rensselaer,94863,89157,07/26/2021
13930,New York City,Richmond,260393,239328,07/26/2021
13931,Mid-Hudson,Rockland,172668,157643,07/26/2021
13932,Capital Region,Saratoga,151124,143054,07/26/2021
13933,Capital Region,Schenectady,106617,99573,07/26/2021
13934,Mohawk Valley,Schoharie,15441,14621,07/26/2021
13935,Southern Tier,Schuyler,9041,8540,07/26/2021
13936,Finger Lakes,Seneca,15683,14804,07/26/2021
13937,North Country,St. Lawrence,56300,53116,07/26/2021
13938,Southern Tier,Steuben,42668,40586,07/26/2021
13939,Long Island,Suffolk,913574,837438,07/26/2021
13940,Mid-Hudson,Sullivan,37922,34550,07/26/2021
13941,Southern Tier,Tioga,20723,19656,07/26/2021
13942,Southern Tier,Tompkins,68851,65543,07/26/2021
13943,Mid-Hudson,Ulster,115471,106625,07/26/2021
13944,Capital Region,Warren,42618,40835,07/26/2021
13945,Capital Region,Washington,33503,31996,07/26/2021
13946,Finger Lakes,Wayne,50489,48010,07/26/2021
13947,Mid-Hudson,Westchester,643178,591922,07/26/2021
13948,Finger Lakes,Wyoming,18334,17296,07/26/2021
13949,Finger Lakes,Yates,11606,10965,07/26/2021
13950,Capital Region,Albany,199110,185565,07/27/2021
13951,Western New York,Allegany,17604,16601,07/27/2021
13952,New York City,Bronx,715812,643773,07/27/2021
13953,Southern Tier,Broome,108177,102721,07/27/2021
13954,Western New York,Cattaraugus,33746,31332,07/27/2021
13955,Central New York,Cayuga,39674,37260,07/27/2021
13956,Western New York,Chautauqua,62785,58332,07/27/2021
13957,Southern Tier,Chemung,38350,36300,07/27/2021
13958,Southern Tier,Chenango,25065,23650,07/27/2021
13959,North Country,Clinton,48610,46486,07/27/2021
13960,Capital Region,Columbia,36602,33910,07/27/2021
13961,Central New York,Cortland,23829,22599,07/27/2021
13962,Southern Tier,Delaware,21272,19945,07/27/2021
13963,Mid-Hudson,Dutchess,175247,159027,07/27/2021
13964,Western New York,Erie,554203,519838,07/27/2021
13965,North Country,Essex,22798,21772,07/27/2021
13966,North Country,Franklin,25207,23818,07/27/2021
13967,Mohawk Valley,Fulton,23725,22364,07/27/2021
13968,Finger Lakes,Genesee,29432,27698,07/27/2021
13969,Capital Region,Greene,25462,23136,07/27/2021
13970,North Country,Hamilton,3153,2939,07/27/2021
13971,Mohawk Valley,Herkimer,29414,27478,07/27/2021
13972,North Country,Jefferson,58009,48112,07/27/2021
13973,New York City,Kings,1343875,1229022,07/27/2021
13974,North Country,Lewis,11404,10927,07/27/2021
13975,Finger Lakes,Livingston,32554,30994,07/27/2021
13976,Central New York,Madison,44083,41559,07/27/2021
13977,Finger Lakes,Monroe,455753,433605,07/27/2021
13978,Mohawk Valley,Montgomery,27763,26108,07/27/2021
13979,Long Island,Nassau,928202,858699,07/27/2021
13980,New York City,New York,1154165,1064976,07/27/2021
13981,Western New York,Niagara,117630,111093,07/27/2021
13982,Mohawk Valley,Oneida,121554,113547,07/27/2021
13983,Central New York,Onondaga,291839,273917,07/27/2021
13984,Finger Lakes,Ontario,67746,64724,07/27/2021
13985,Mid-Hudson,Orange,192196,175328,07/27/2021
13986,Finger Lakes,Orleans,18683,17651,07/27/2021
13987,Central New York,Oswego,62538,59187,07/27/2021
13988,Mohawk Valley,Otsego,32667,30932,07/27/2021
13989,Mid-Hudson,Putnam,63690,57660,07/27/2021
13990,New York City,Queens,1513467,1383604,07/27/2021
13991,Capital Region,Rensselaer,94996,89245,07/27/2021
13992,New York City,Richmond,261009,239805,07/27/2021
13993,Mid-Hudson,Rockland,173196,158016,07/27/2021
13994,Capital Region,Saratoga,151296,143367,07/27/2021
13995,Capital Region,Schenectady,106816,99688,07/27/2021
13996,Mohawk Valley,Schoharie,15475,14636,07/27/2021
13997,Southern Tier,Schuyler,9055,8545,07/27/2021
13998,Finger Lakes,Seneca,15709,14810,07/27/2021
13999,North Country,St. Lawrence,56368,53225,07/27/2021
14000,Southern Tier,Steuben,42720,40669,07/27/2021
14001,Long Island,Suffolk,915805,839170,07/27/2021
14002,Mid-Hudson,Sullivan,37972,34613,07/27/2021
14003,Southern Tier,Tioga,20749,19676,07/27/2021
14004,Southern Tier,Tompkins,68905,65582,07/27/2021
14005,Mid-Hudson,Ulster,115662,106743,07/27/2021
14006,Capital Region,Warren,42674,40889,07/27/2021
14007,Capital Region,Washington,33550,32037,07/27/2021
14008,Finger Lakes,Wayne,50572,48065,07/27/2021
14009,Mid-Hudson,Westchester,644597,592840,07/27/2021
14010,Finger Lakes,Wyoming,18366,17305,07/27/2021
14011,Finger Lakes,Yates,11623,10977,07/27/2021
14012,Capital Region,Albany,199389,185778,07/28/2021
14013,Western New York,Allegany,17614,16608,07/28/2021
14014,New York City,Bronx,718640,645585,07/28/2021
14015,Southern Tier,Broome,108340,102818,07/28/2021
14016,Western New York,Cattaraugus,33834,31396,07/28/2021
14017,Central New York,Cayuga,39752,37314,07/28/2021
14018,Western New York,Chautauqua,62890,58386,07/28/2021
14019,Southern Tier,Chemung,38398,36338,07/28/2021
14020,Southern Tier,Chenango,25105,23679,07/28/2021
14021,North Country,Clinton,48669,46518,07/28/2021
14022,Capital Region,Columbia,36649,33939,07/28/2021
14023,Central New York,Cortland,23871,22628,07/28/2021
14024,Southern Tier,Delaware,21324,19978,07/28/2021
14025,Mid-Hudson,Dutchess,175608,159301,07/28/2021
14026,Western New York,Erie,555012,520427,07/28/2021
14027,North Country,Essex,22817,21779,07/28/2021
14028,North Country,Franklin,25232,23834,07/28/2021
14029,Mohawk Valley,Fulton,23763,22396,07/28/2021
14030,Finger Lakes,Genesee,29473,27729,07/28/2021
14031,Capital Region,Greene,25507,23158,07/28/2021
14032,North Country,Hamilton,3155,2940,07/28/2021
14033,Mohawk Valley,Herkimer,29451,27509,07/28/2021
14034,North Country,Jefferson,58122,48156,07/28/2021
14035,New York City,Kings,1347389,1231711,07/28/2021
14036,North Country,Lewis,11416,10937,07/28/2021
14037,Finger Lakes,Livingston,32583,31017,07/28/2021
14038,Central New York,Madison,44132,41579,07/28/2021
14039,Finger Lakes,Monroe,456374,434084,07/28/2021
14040,Mohawk Valley,Montgomery,27819,26145,07/28/2021
14041,Long Island,Nassau,930283,860084,07/28/2021
14042,New York City,New York,1156433,1066506,07/28/2021
14043,Western New York,Niagara,117802,111216,07/28/2021
14044,Mohawk Valley,Oneida,121700,113651,07/28/2021
14045,Central New York,Onondaga,292229,274191,07/28/2021
14046,Finger Lakes,Ontario,67811,64782,07/28/2021
14047,Mid-Hudson,Orange,192595,175637,07/28/2021
14048,Finger Lakes,Orleans,18711,17675,07/28/2021
14049,Central New York,Oswego,62686,59274,07/28/2021
14050,Mohawk Valley,Otsego,32718,30967,07/28/2021
14051,Mid-Hudson,Putnam,63837,57775,07/28/2021
14052,New York City,Queens,1517627,1386780,07/28/2021
14053,Capital Region,Rensselaer,95152,89328,07/28/2021
14054,New York City,Richmond,261691,240233,07/28/2021
14055,Mid-Hudson,Rockland,173495,158212,07/28/2021
14056,Capital Region,Saratoga,151467,143475,07/28/2021
14057,Capital Region,Schenectady,106970,99800,07/28/2021
14058,Mohawk Valley,Schoharie,15529,14658,07/28/2021
14059,Southern Tier,Schuyler,9066,8558,07/28/2021
14060,Finger Lakes,Seneca,15764,14818,07/28/2021
14061,North Country,St. Lawrence,56458,53288,07/28/2021
14062,Southern Tier,Steuben,42771,40696,07/28/2021
14063,Long Island,Suffolk,917817,840450,07/28/2021
14064,Mid-Hudson,Sullivan,38040,34682,07/28/2021
14065,Southern Tier,Tioga,20780,19694,07/28/2021
14066,Southern Tier,Tompkins,68963,65623,07/28/2021
14067,Mid-Hudson,Ulster,115858,106853,07/28/2021
14068,Capital Region,Warren,42719,40920,07/28/2021
14069,Capital Region,Washington,33587,32062,07/28/2021
14070,Finger Lakes,Wayne,50633,48092,07/28/2021
14071,Mid-Hudson,Westchester,645892,593811,07/28/2021
14072,Finger Lakes,Wyoming,18404,17325,07/28/2021
14073,Finger Lakes,Yates,11648,10992,07/28/2021
14074,Capital Region,Albany,199711,185931,07/29/2021
14075,Western New York,Allegany,17637,16638,07/29/2021
14076,New York City,Bronx,721099,647336,07/29/2021
14077,Southern Tier,Broome,108486,102892,07/29/2021
14078,Western New York,Cattaraugus,33928,31454,07/29/2021
14079,Central New York,Cayuga,39802,37344,07/29/2021
14080,Western New York,Chautauqua,62961,58442,07/29/2021
14081,Southern Tier,Chemung,38453,36406,07/29/2021
14082,Southern Tier,Chenango,25135,23692,07/29/2021
14083,North Country,Clinton,48723,46570,07/29/2021
14084,Capital Region,Columbia,36715,33976,07/29/2021
14085,Central New York,Cortland,23898,22650,07/29/2021
14086,Southern Tier,Delaware,21346,19989,07/29/2021
14087,Mid-Hudson,Dutchess,175930,159525,07/29/2021
14088,Western New York,Erie,555793,520920,07/29/2021
14089,North Country,Essex,22829,21785,07/29/2021
14090,North Country,Franklin,25257,23843,07/29/2021
14091,Mohawk Valley,Fulton,23797,22413,07/29/2021
14092,Finger Lakes,Genesee,29507,27753,07/29/2021
14093,Capital Region,Greene,25539,23182,07/29/2021
14094,North Country,Hamilton,3155,2941,07/29/2021
14095,Mohawk Valley,Herkimer,29484,27538,07/29/2021
14096,North Country,Jefferson,58227,48235,07/29/2021
14097,New York City,Kings,1350817,1234332,07/29/2021
14098,North Country,Lewis,11433,10946,07/29/2021
14099,Finger Lakes,Livingston,32630,31045,07/29/2021
14100,Central New York,Madison,44187,41617,07/29/2021
14101,Finger Lakes,Monroe,457023,434514,07/29/2021
14102,Mohawk Valley,Montgomery,27861,26175,07/29/2021
14103,Long Island,Nassau,932285,861383,07/29/2021
14104,New York City,New York,1158587,1067976,07/29/2021
14105,Western New York,Niagara,117962,111362,07/29/2021
14106,Mohawk Valley,Oneida,121892,113793,07/29/2021
14107,Central New York,Onondaga,292613,274442,07/29/2021
14108,Finger Lakes,Ontario,67890,64839,07/29/2021
14109,Mid-Hudson,Orange,193000,175886,07/29/2021
14110,Finger Lakes,Orleans,18742,17686,07/29/2021
14111,Central New York,Oswego,62830,59337,07/29/2021
