,Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
31,08/12/2021,Caring Comm Hlth Ctr-Wilkes Barre,175 South Wilkes Barre Blvd,,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,140,0,140,POINT (-75.883518 41.239254)
32,08/12/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,140,0,140,POINT (-75.722913 39.844136)
33,08/13/2021,MDS RX,246 Friendship Cir,,,Beaver,Pennsylvania,15009,Beaver,0,140,0,140,POINT (-80.32784 40.705697)
34,08/09/2021,Altoona Arth and Osteop Cntr,175 Meadowbrook Lane,,,Duncansville,Pennsylvania,16635,Blair,0,280,0,280,POINT (-78.417164 40.435193)
35,08/02/2021,Pittsburgh Mercy Fam Hth Ctr,249 South 9th Street,,Bldg 4 1st Floor,Pittsburgh,Pennsylvania,15203,Allegheny,0,140,0,140,POINT (-79.989908 40.430888)
36,08/12/2021,The Medicine Shoppe 0838,20 Bailey Avenue,100,,Pittsburgh,Pennsylvania,15211,Allegheny,0,980,0,980,POINT (-80.004584 40.42699)
37,08/11/2021,PHN-Shenandoah Health Center,624 West Centre Street,,,Shenandoah,Pennsylvania,17976,Schuylkill,0,140,0,140,POINT (-76.208553 40.819365)
38,08/11/2021,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,840,0,840,POINT (-76.305328 40.046975)
39,08/09/2021,FPC Loysville Fam Prac Cntr,1100 Montour Road,,,Loysville,Pennsylvania,17047,Perry,0,140,0,140,POINT (-77.339392 40.364176)
40,08/11/2021,MedsPack LLC,5006 E Trindle Road,Ste 103,,Mechanicsburg,Pennsylvania,17050,Cumberland,0,140,0,140,POINT (-76.970687 40.225635)
41,03/09/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,400,0,400,POINT (-79.96965 40.428767)
42,05/14/2021,Care ATC-Burle Business Park,1042 New Holland Ave,,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.283654 40.055928)
43,03/12/2021,East End Family Health Center,745 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,100,0,100,POINT (-79.926429 40.471273)
44,02/22/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
45,12/22/2020,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.043901 40.492678)
46,03/26/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,5000,0,7340,POINT (-75.584731 39.957921)
47,01/08/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,3000,0,3000,POINT (-75.584731 39.957921)
48,12/28/2020,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2000,0,2000,POINT (-75.584731 39.957921)
49,02/08/2021,East End Family Health Center,745 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,100,0,100,POINT (-79.926429 40.471273)
50,01/29/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,3200,0,3200,POINT (-75.584731 39.957921)
51,04/30/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,4680,0,0,4680,POINT (-75.584731 39.957921)
52,03/23/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,2000,0,4340,POINT (-75.584731 39.957921)
53,04/13/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,5000,0,7340,POINT (-75.584731 39.957921)
54,06/24/2021,PHN Shamokin Comm Hlth Ctr,531 North Franklin Street,,,Shamokin,Pennsylvania,17872,Northumberland,0,100,0,100,POINT (-76.550305 40.791462)
55,12/30/2020,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2000,0,2000,POINT (-75.584731 39.957921)
56,04/16/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,2000,0,2000,POINT (-79.96965 40.428767)
57,04/06/2021,East End Family Health Center,745 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,100,0,100,POINT (-79.926429 40.471273)
58,02/21/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
59,03/02/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,400,0,400,POINT (-79.96965 40.428767)
60,04/27/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,5000,0,5000,POINT (-75.584731 39.957921)
61,01/25/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.043901 40.492678)
62,04/13/2021,East End Family Health Center,745 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,200,0,200,POINT (-79.926429 40.471273)
63,05/04/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
64,03/19/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,1000,0,1000,POINT (-79.96965 40.428767)
65,06/04/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
66,04/30/2021,VaxCare-Bucks Family Medicine,2346 Trenton Road,Suite C,,Levittown,Pennsylvania,19056,Bucks,0,1000,0,1000,POINT (-74.883012 40.163569)
67,06/22/2021,Boswell Pharmacy Services,131 Schoolhouse Rd.,,PO Box 266,Jennerstown,Pennsylvania,15547,Somerset,0,500,0,500,POINT (-79.06147 40.160412)
68,03/09/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,4800,0,4800,POINT (-75.584731 39.957921)
69,01/13/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
70,04/30/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,5000,0,5000,POINT (-75.584731 39.957921)
71,06/23/2021,Lancaster Pediatric Associates,2106 Harrisburg Pike,1,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.35333 40.066978)
72,04/02/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,5000,0,5000,POINT (-75.584731 39.957921)
73,06/22/2021,Gettysburg Family Practice,524 S Washington Street,,,Gettysburg,PA,17325,Adams,0,100,0,100,POINT (-77.233227 39.824074)
74,06/22/2021,FPC Hughesville Fam Prac Ctr,246 South Main Street,,,Hughesville,Pennsylvania,17737,Lycoming,0,100,0,100,POINT (-76.728142 41.237344)
75,06/25/2021,Martin Drugs Incorporated,627 S. Chester Road,,,Swarthmore,Pennsylvania,19081,Delaware,0,100,0,100,POINT (-75.353599 39.890698)
76,01/11/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,400,0,400,POINT (-79.96965 40.428767)
77,02/26/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
78,04/27/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.043901 40.492678)
79,02/26/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2000,0,2000,POINT (-75.584731 39.957921)
80,01/15/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,1000,0,1000,POINT (-79.96965 40.428767)
81,06/24/2021,Norristown State Hospital,1001 Sterigere St,Bldg 48,,Norristown,Pennsylvania,19401,Montgomery,0,100,0,100,POINT (-75.348612 40.129411)
82,06/21/2021,Whitemarsh Pharmacy,553 Germantown Pike,,,Lafayette Hill,Pennsylvania,19444,Montgomery,0,100,0,100,POINT (-75.251552 40.086114)
83,03/09/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.043901 40.492678)
84,05/27/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,3510,0,0,3510,POINT (-75.584731 39.957921)
85,06/22/2021,DVCH Norristwn Regi Hlth Cntr,1401 DeKalb St,,,Norristown,Pennsylvania,19401,Montgomery,0,200,0,200,POINT (-75.333335 40.123435)
86,03/19/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
87,03/16/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
88,06/22/2021,LCH Health and Community Services,731 West Cypress Street,,,Kennett Square,Pennsylvania,19348,Chester,0,200,0,200,POINT (-75.722913 39.844136)
89,06/26/2021,Sellersville Pharmacy,218 south main st,,,Sellersville,Pennsylvania,18960,Bucks,0,100,0,100,POINT (-75.305971 40.354553)
90,01/29/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
91,12/19/2020,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2000,0,2000,POINT (-75.584731 39.957921)
92,03/30/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,3510,2000,0,5510,POINT (-75.584731 39.957921)
93,02/16/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
94,02/12/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,600,0,600,POINT (-79.96965 40.428767)
95,05/04/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,600,0,600,POINT (-79.96965 40.428767)
96,03/09/2021,East End Family Health Center,745 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,200,0,200,POINT (-79.926429 40.471273)
97,04/09/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,5000,5700,13040,POINT (-75.584731 39.957921)
98,06/21/2021,Erie County Prison,1618 Ash Street,,,Erie,Pennsylvania,16503,Erie,0,100,0,100,POINT (-80.065336 42.124186)
99,03/16/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,2000,0,4340,POINT (-75.584731 39.957921)
100,06/22/2021,Centerville Clinics-Fredericktown,1070 Old National Pike Rd,,,Fredericktown,Pennsylvania,15333,Washington,0,100,0,100,POINT (-79.985087 40.047222)
101,04/23/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.043901 40.492678)
102,06/22/2021,TBM Health Services LLC,225 Wilmington West Chester Pk,,,Chadds Ford,Pennsylvania,19317,Delaware,1170,0,0,1170,POINT (-75.538994 39.85126)
103,06/26/2021,VDI-Ferri Pharmacy,3907 Old William Penn Hwy,,,Murrysville,Pennsylvania,15668,Westmoreland,0,100,0,100,POINT (-79.697239 40.428342)
104,06/24/2021,Vybe Bensalem,3626 Street Road,,,Bensalem,Pennsylvania,19020,Bucks,0,200,0,200,POINT (-74.963381 40.126209)
105,06/25/2021,Stauffers of Kissel Hill Pharmacy,301 Rohrerstown Rd,,,Lancaster,Pennsylvania,17603,Lancaster,0,100,0,100,POINT (-76.362954 40.046823)
106,06/23/2021,Hamilton Health Center,110 South 17th Street,,,Harrisburg,Pennsylvania,17104,Dauphin,0,100,0,100,POINT (-76.863982 40.265624)
107,04/27/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,1200,0,1200,POINT (-79.96965 40.428767)
108,12/29/2020,AHN FORBES HOSPITAL,PHARMACY,,2570 HAYMAKER ROAD,MONROEVILLE,PENNSYLVANIA,15146,Allegheny,975,0,0,975,
109,05/14/2021,Alere Family Health LLC,334 Hartman Road,,,Ronks,Pennsylvania,17572,Lancaster,0,100,0,100,
110,04/23/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,4680,3000,0,7680,POINT (-75.584731 39.957921)
111,06/26/2021,SCI-Smithfield,1120 Pike Street,,P.O. Box 999,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.025804 40.488989)
112,01/22/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,100,0,100,POINT (-78.043901 40.492678)
113,02/08/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,3200,0,3200,POINT (-75.584731 39.957921)
114,06/24/2021,Saltsburg Pharmacy,237 WASHINGTON ST,,,Saltsburg,Pennsylvania,15681,Indiana,0,100,0,100,POINT (-79.451388 40.486376)
115,04/02/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,1000,0,1000,POINT (-79.96965 40.428767)
116,03/05/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,2000,0,4340,POINT (-75.584731 39.957921)
117,03/05/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
118,01/25/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,4000,0,4000,POINT (-75.584731 39.957921)
119,03/12/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,2000,0,2000,POINT (-79.96965 40.428767)
120,01/13/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
121,06/21/2021,Lackawanna County Prison Medical,1371 N. Washington Ave.,,,Scranton,Pennsylvania,18509,Lackawanna,0,100,0,100,POINT (-75.647634 41.42244)
122,02/08/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2500,0,2500,POINT (-75.584731 39.957921)
123,04/02/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,0,21000,21000,POINT (-75.584731 39.957921)
124,04/06/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,1300,0,1300,POINT (-79.96965 40.428767)
125,03/23/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
126,02/01/2021,East End Family Health Center,745 N Negley Ave,,,Pittsburgh,Pennsylvania,15206,Allegheny,0,100,0,100,POINT (-79.926429 40.471273)
127,06/21/2021,PHN-Titusville Community Health,120 South Martin St,,,Titusville,Pennsylvania,16354,Crawford,0,100,0,100,POINT (-79.671599 41.625877)
128,02/23/2021,BTAMC Pedia and Fam Hlth Cre Cntr,6678 Towne Center Blvd,,,Huntingdon,Pennsylvania,16652,Huntingdon,0,200,0,200,POINT (-78.043901 40.492678)
129,04/27/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
130,05/07/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,7020,1000,0,8020,POINT (-75.584731 39.957921)
131,05/14/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,4680,0,0,4680,POINT (-75.584731 39.957921)
132,06/21/2021,VIP Pharmacy,7737 New Falls Rd,,,Levittown,Pennsylvania,19055,Bucks,0,100,0,100,POINT (-74.847816 40.160519)
133,02/23/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,1200,0,1200,POINT (-75.584731 39.957921)
134,01/14/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2500,0,2500,POINT (-75.584731 39.957921)
135,06/21/2021,FPC Mifflinburg Fam Prac Cntr,137 Forest Hill Rd,,,Mifflinburg,Pennsylvania,17844,Union,0,140,0,140,POINT (-77.039345 40.924713)
136,04/16/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
137,04/16/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,5000,0,5000,POINT (-75.584731 39.957921)
138,06/24/2021,Masland Associates,220 Wilson Street,109,,Carlisle,Pennsylvania,17013,Cumberland,0,100,0,100,POINT (-77.202874 40.198526)
139,05/04/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,5000,0,5000,POINT (-75.584731 39.957921)
140,03/12/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,5000,0,7340,POINT (-75.584731 39.957921)
141,02/12/2021,Community Drugs-Mercer,3163 state route 257,,,Seneca,Pennsylvania,16346,Venango,0,200,0,200,POINT (-79.7038 41.377297)
142,03/26/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,1000,0,1000,POINT (-79.96965 40.428767)
143,02/26/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
144,06/21/2021,AFC Urgent Care-Lower Macungie,780 N Krocks Road,101,,Allentown,Pennsylvania,18106,Lehigh,0,100,0,100,POINT (-75.564012 40.564724)
145,02/12/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,3500,0,3500,POINT (-75.584731 39.957921)
146,04/06/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,3510,5000,0,8510,POINT (-75.584731 39.957921)
147,05/14/2021,VaxCare-Bucks Family Medicine,2346 Trenton Road,Suite C,,Levittown,Pennsylvania,19056,Bucks,1170,0,0,1170,POINT (-74.883012 40.163569)
148,06/22/2021,FPC-Lykens Family Practice Center,517 South Street,,,Lykens,Pennsylvania,17048,Dauphin,0,100,0,100,POINT (-76.70289 40.565154)
149,03/02/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,2300,0,2300,POINT (-75.584731 39.957921)
150,06/23/2021,Family First Health-Lebanon Center,300 Willow Street,,,Lebanon,Pennsylvania,17046,Lebanon,0,100,0,100,POINT (-76.41717 40.341142)
151,01/05/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
152,03/30/2021,Integrated Health 21,2403 SIDNEY STREET SUITE 800,,,Pittsburgh,Pennsylvania,15203,Allegheny,0,200,0,200,POINT (-79.96965 40.428767)
153,05/07/2021,VaxCare-Bucks Family Medicine,2346 Trenton Road,Suite C,,Levittown,Pennsylvania,19056,Bucks,0,500,0,500,POINT (-74.883012 40.163569)
154,04/02/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
155,05/21/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,0,0,2340,POINT (-75.584731 39.957921)
156,02/17/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,0,800,0,800,POINT (-75.584731 39.957921)
157,03/19/2021,VaxCare-Chester County Health Dept,601 Westtown Road,190,Personal Health Service,West Chester,Pennsylvania,19382,Chester,2340,5000,0,7340,POINT (-75.584731 39.957921)
158,06/22/2021,North Side Christian Health Center,816 Middle Street,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,100,0,100,POINT (-79.999614 40.455241)
