,Region,County,First Dose,Series Complete,Report as of
14509,Western New York,Allegany,17737,16712,08/05/2021
14510,New York City,Bronx,739221,657534,08/05/2021
14511,Southern Tier,Broome,108980,103175,08/05/2021
14512,Western New York,Cattaraugus,34164,31665,08/05/2021
14513,Central New York,Cayuga,40239,37702,08/05/2021
14514,Western New York,Chautauqua,63425,58673,08/05/2021
14515,Southern Tier,Chemung,38772,36645,08/05/2021
14516,Southern Tier,Chenango,25362,23923,08/05/2021
14517,North Country,Clinton,48869,46601,08/05/2021
14518,Capital Region,Columbia,36896,34224,08/05/2021
14519,Central New York,Cortland,24084,22801,08/05/2021
14520,Southern Tier,Delaware,21579,20158,08/05/2021
14521,Mid-Hudson,Dutchess,177402,160966,08/05/2021
14522,Western New York,Erie,560543,524500,08/05/2021
14523,North Country,Essex,22973,21857,08/05/2021
14524,North Country,Franklin,25440,23926,08/05/2021
14525,Mohawk Valley,Fulton,24011,22555,08/05/2021
14526,Finger Lakes,Genesee,29740,27925,08/05/2021
14527,Capital Region,Greene,25739,23391,08/05/2021
14528,North Country,Hamilton,3111,2926,08/05/2021
14529,Mohawk Valley,Herkimer,29811,27800,08/05/2021
14530,North Country,Jefferson,58730,48550,08/05/2021
14531,New York City,Kings,1378129,1251591,08/05/2021
14532,North Country,Lewis,11537,10961,08/05/2021
14533,Finger Lakes,Livingston,32864,31219,08/05/2021
14534,Central New York,Madison,44569,41915,08/05/2021
14535,Finger Lakes,Monroe,460662,437260,08/05/2021
14536,Mohawk Valley,Montgomery,28111,26371,08/05/2021
14537,Long Island,Nassau,943293,869428,08/05/2021
14538,New York City,New York,1170094,1074542,08/05/2021
14539,Western New York,Niagara,119018,112142,08/05/2021
14540,Mohawk Valley,Oneida,122854,114497,08/05/2021
14541,Central New York,Onondaga,294387,275861,08/05/2021
14542,Finger Lakes,Ontario,68443,65204,08/05/2021
14543,Mid-Hudson,Orange,195258,177675,08/05/2021
14544,Finger Lakes,Orleans,18959,17811,08/05/2021
14545,Central New York,Oswego,63357,59814,08/05/2021
14546,Mohawk Valley,Otsego,32976,31162,08/05/2021
14547,Mid-Hudson,Putnam,64498,58545,08/05/2021
14548,New York City,Queens,1552075,1410652,08/05/2021
14549,Capital Region,Rensselaer,95854,89914,08/05/2021
14550,New York City,Richmond,268308,244190,08/05/2021
14551,Mid-Hudson,Rockland,175819,158942,08/05/2021
14552,Capital Region,Saratoga,152867,144622,08/05/2021
14553,Capital Region,Schenectady,108071,100722,08/05/2021
14554,Mohawk Valley,Schoharie,15780,14826,08/05/2021
14555,Southern Tier,Schuyler,9135,8642,08/05/2021
14556,Finger Lakes,Seneca,15951,14967,08/05/2021
14557,North Country,St. Lawrence,56817,53345,08/05/2021
14558,Southern Tier,Steuben,43231,41035,08/05/2021
14559,Long Island,Suffolk,932260,851303,08/05/2021
14560,Mid-Hudson,Sullivan,38382,35098,08/05/2021
14561,Southern Tier,Tioga,21072,19922,08/05/2021
14562,Southern Tier,Tompkins,69282,65976,08/05/2021
14563,Mid-Hudson,Ulster,117138,107960,08/05/2021
14564,Capital Region,Warren,42981,41075,08/05/2021
14565,Capital Region,Washington,34003,32362,08/05/2021
14566,Finger Lakes,Wayne,51365,48577,08/05/2021
14567,Mid-Hudson,Westchester,652504,599805,08/05/2021
14568,Finger Lakes,Wyoming,18464,17364,08/05/2021
14569,Finger Lakes,Yates,11747,11059,08/05/2021
14570,Capital Region,Albany,200040,186224,08/06/2021
14571,Western New York,Allegany,17778,16740,08/06/2021
14572,New York City,Bronx,743057,659414,08/06/2021
14573,Southern Tier,Broome,109205,103296,08/06/2021
14574,Western New York,Cattaraugus,34212,31715,08/06/2021
14575,Central New York,Cayuga,40326,37751,08/06/2021
14576,Western New York,Chautauqua,63511,58779,08/06/2021
14577,Southern Tier,Chemung,38851,36708,08/06/2021
14578,Southern Tier,Chenango,25449,23964,08/06/2021
14579,North Country,Clinton,48921,46624,08/06/2021
14580,Capital Region,Columbia,36954,34251,08/06/2021
14581,Central New York,Cortland,24117,22819,08/06/2021
14582,Southern Tier,Delaware,21618,20181,08/06/2021
14583,Mid-Hudson,Dutchess,177798,161169,08/06/2021
14584,Western New York,Erie,561383,525054,08/06/2021
14585,North Country,Essex,23000,21869,08/06/2021
14586,North Country,Franklin,25467,23952,08/06/2021
14587,Mohawk Valley,Fulton,24041,22570,08/06/2021
14588,Finger Lakes,Genesee,29828,27995,08/06/2021
14589,Capital Region,Greene,25811,23437,08/06/2021
14590,North Country,Hamilton,3113,2926,08/06/2021
14591,Mohawk Valley,Herkimer,29873,27842,08/06/2021
14592,North Country,Jefferson,58830,48613,08/06/2021
14593,New York City,Kings,1383749,1254477,08/06/2021
14594,North Country,Lewis,11578,10989,08/06/2021
14595,Finger Lakes,Livingston,32921,31250,08/06/2021
14596,Central New York,Madison,44681,41950,08/06/2021
14597,Finger Lakes,Monroe,461373,437695,08/06/2021
14598,Mohawk Valley,Montgomery,28161,26386,08/06/2021
14599,Long Island,Nassau,945717,870685,08/06/2021
14600,New York City,New York,1173041,1076100,08/06/2021
14601,Western New York,Niagara,119183,112243,08/06/2021
14602,Mohawk Valley,Oneida,123075,114599,08/06/2021
14603,Central New York,Onondaga,294821,276133,08/06/2021
14604,Finger Lakes,Ontario,68539,65272,08/06/2021
14605,Mid-Hudson,Orange,195847,178017,08/06/2021
14606,Finger Lakes,Orleans,18988,17818,08/06/2021
14607,Central New York,Oswego,63476,59872,08/06/2021
14608,Mohawk Valley,Otsego,33031,31195,08/06/2021
14609,Mid-Hudson,Putnam,64627,58648,08/06/2021
14610,New York City,Queens,1557947,1413661,08/06/2021
14611,Capital Region,Rensselaer,96002,89999,08/06/2021
14612,New York City,Richmond,269401,244688,08/06/2021
14613,Mid-Hudson,Rockland,176245,159161,08/06/2021
14614,Capital Region,Saratoga,153063,144733,08/06/2021
14615,Capital Region,Schenectady,108246,100827,08/06/2021
14616,Mohawk Valley,Schoharie,15810,14847,08/06/2021
14617,Southern Tier,Schuyler,9151,8658,08/06/2021
14618,Finger Lakes,Seneca,15969,14978,08/06/2021
14619,North Country,St. Lawrence,56907,53415,08/06/2021
14620,Southern Tier,Steuben,43343,41107,08/06/2021
14621,Long Island,Suffolk,934908,852778,08/06/2021
14622,Mid-Hudson,Sullivan,38505,35174,08/06/2021
14623,Southern Tier,Tioga,21106,19944,08/06/2021
14624,Southern Tier,Tompkins,69362,66017,08/06/2021
14625,Mid-Hudson,Ulster,117415,108066,08/06/2021
14626,Capital Region,Warren,43040,41105,08/06/2021
14627,Capital Region,Washington,34048,32389,08/06/2021
14628,Finger Lakes,Wayne,51442,48618,08/06/2021
14629,Mid-Hudson,Westchester,654134,600712,08/06/2021
14630,Finger Lakes,Wyoming,18521,17387,08/06/2021
14631,Finger Lakes,Yates,11773,11076,08/06/2021
14632,Capital Region,Albany,200244,186357,08/07/2021
14633,Western New York,Allegany,17805,16755,08/07/2021
14634,New York City,Bronx,745837,660618,08/07/2021
14635,Southern Tier,Broome,109356,103381,08/07/2021
14636,Western New York,Cattaraugus,34289,31770,08/07/2021
14637,Central New York,Cayuga,40376,37780,08/07/2021
14638,Western New York,Chautauqua,63570,58817,08/07/2021
14639,Southern Tier,Chemung,38883,36734,08/07/2021
14640,Southern Tier,Chenango,25478,23984,08/07/2021
14641,North Country,Clinton,48964,46659,08/07/2021
14642,Capital Region,Columbia,36999,34280,08/07/2021
14643,Central New York,Cortland,24142,22830,08/07/2021
14644,Southern Tier,Delaware,21653,20220,08/07/2021
14645,Mid-Hudson,Dutchess,178073,161335,08/07/2021
14646,Western New York,Erie,561992,525509,08/07/2021
14647,North Country,Essex,23014,21879,08/07/2021
14648,North Country,Franklin,25484,23977,08/07/2021
14649,Mohawk Valley,Fulton,24092,22592,08/07/2021
14650,Finger Lakes,Genesee,29873,28025,08/07/2021
14651,Capital Region,Greene,25840,23451,08/07/2021
14652,North Country,Hamilton,3114,2926,08/07/2021
14653,Mohawk Valley,Herkimer,29915,27864,08/07/2021
14654,North Country,Jefferson,58922,48643,08/07/2021
14655,New York City,Kings,1388105,1256703,08/07/2021
14656,North Country,Lewis,11592,10995,08/07/2021
14657,Finger Lakes,Livingston,32958,31269,08/07/2021
14658,Central New York,Madison,44735,41976,08/07/2021
14659,Finger Lakes,Monroe,462009,438082,08/07/2021
14660,Mohawk Valley,Montgomery,28207,26418,08/07/2021
14661,Long Island,Nassau,947750,871976,08/07/2021
14662,New York City,New York,1175291,1077149,08/07/2021
14663,Western New York,Niagara,119338,112345,08/07/2021
14664,Mohawk Valley,Oneida,123231,114678,08/07/2021
14665,Central New York,Onondaga,295309,276360,08/07/2021
14666,Finger Lakes,Ontario,68626,65312,08/07/2021
14667,Mid-Hudson,Orange,196319,178282,08/07/2021
14668,Finger Lakes,Orleans,19004,17829,08/07/2021
14669,Central New York,Oswego,63543,59896,08/07/2021
14670,Mohawk Valley,Otsego,33063,31210,08/07/2021
14671,Mid-Hudson,Putnam,64738,58712,08/07/2021
14672,New York City,Queens,1563177,1416247,08/07/2021
14673,Capital Region,Rensselaer,96126,90075,08/07/2021
14674,New York City,Richmond,270346,245122,08/07/2021
14675,Mid-Hudson,Rockland,176573,159348,08/07/2021
14676,Capital Region,Saratoga,153203,144813,08/07/2021
14677,Capital Region,Schenectady,108402,100918,08/07/2021
14678,Mohawk Valley,Schoharie,15821,14859,08/07/2021
14679,Southern Tier,Schuyler,9158,8665,08/07/2021
14680,Finger Lakes,Seneca,15991,14992,08/07/2021
14681,North Country,St. Lawrence,56945,53437,08/07/2021
14682,Southern Tier,Steuben,43379,41142,08/07/2021
14683,Long Island,Suffolk,937140,854059,08/07/2021
14684,Mid-Hudson,Sullivan,38560,35220,08/07/2021
14685,Southern Tier,Tioga,21137,19949,08/07/2021
14686,Southern Tier,Tompkins,69404,66048,08/07/2021
14687,Mid-Hudson,Ulster,117567,108154,08/07/2021
14688,Capital Region,Warren,43081,41114,08/07/2021
14689,Capital Region,Washington,34094,32414,08/07/2021
14690,Finger Lakes,Wayne,51513,48654,08/07/2021
14691,Mid-Hudson,Westchester,655421,601405,08/07/2021
14692,Finger Lakes,Wyoming,18545,17394,08/07/2021
14693,Finger Lakes,Yates,11778,11082,08/07/2021
14694,Capital Region,Albany,200385,186425,08/08/2021
14695,Western New York,Allegany,17820,16763,08/08/2021
14696,New York City,Bronx,747324,661256,08/08/2021
14697,Southern Tier,Broome,109434,103415,08/08/2021
14698,Western New York,Cattaraugus,34304,31775,08/08/2021
14699,Central New York,Cayuga,40411,37798,08/08/2021
14700,Western New York,Chautauqua,63614,58836,08/08/2021
14701,Southern Tier,Chemung,38916,36754,08/08/2021
14702,Southern Tier,Chenango,25484,23993,08/08/2021
14703,North Country,Clinton,48982,46670,08/08/2021
14704,Capital Region,Columbia,37029,34291,08/08/2021
14705,Central New York,Cortland,24157,22844,08/08/2021
14706,Southern Tier,Delaware,21669,20225,08/08/2021
14707,Mid-Hudson,Dutchess,178244,161417,08/08/2021
14708,Western New York,Erie,562372,525796,08/08/2021
14709,North Country,Essex,23029,21888,08/08/2021
14710,North Country,Franklin,25497,23982,08/08/2021
14711,Mohawk Valley,Fulton,24115,22602,08/08/2021
14712,Finger Lakes,Genesee,29899,28040,08/08/2021
14713,Capital Region,Greene,25866,23464,08/08/2021
14714,North Country,Hamilton,3114,2926,08/08/2021
14715,Mohawk Valley,Herkimer,29937,27873,08/08/2021
14716,North Country,Jefferson,58960,48659,08/08/2021
14717,New York City,Kings,1391158,1258136,08/08/2021
14718,North Country,Lewis,11599,10998,08/08/2021
14719,Finger Lakes,Livingston,32980,31279,08/08/2021
14720,Central New York,Madison,44761,41986,08/08/2021
14721,Finger Lakes,Monroe,462326,438344,08/08/2021
14722,Mohawk Valley,Montgomery,28227,26430,08/08/2021
14723,Long Island,Nassau,949154,872788,08/08/2021
14724,New York City,New York,1176690,1077886,08/08/2021
14725,Western New York,Niagara,119432,112410,08/08/2021
14726,Mohawk Valley,Oneida,123326,114726,08/08/2021
14727,Central New York,Onondaga,295550,276474,08/08/2021
14728,Finger Lakes,Ontario,68673,65344,08/08/2021
14729,Mid-Hudson,Orange,196611,178478,08/08/2021
14730,Finger Lakes,Orleans,19012,17842,08/08/2021
14731,Central New York,Oswego,63593,59926,08/08/2021
14732,Mohawk Valley,Otsego,33088,31217,08/08/2021
14733,Mid-Hudson,Putnam,64789,58747,08/08/2021
14734,New York City,Queens,1566777,1418232,08/08/2021
14735,Capital Region,Rensselaer,96218,90115,08/08/2021
14736,New York City,Richmond,270943,245397,08/08/2021
14737,Mid-Hudson,Rockland,176966,159565,08/08/2021
14738,Capital Region,Saratoga,153318,144878,08/08/2021
14739,Capital Region,Schenectady,108506,100979,08/08/2021
14740,Mohawk Valley,Schoharie,15834,14872,08/08/2021
14741,Southern Tier,Schuyler,9160,8665,08/08/2021
14742,Finger Lakes,Seneca,15997,14996,08/08/2021
14743,North Country,St. Lawrence,56969,53453,08/08/2021
14744,Southern Tier,Steuben,43413,41156,08/08/2021
14745,Long Island,Suffolk,938775,855068,08/08/2021
14746,Mid-Hudson,Sullivan,38603,35243,08/08/2021
14747,Southern Tier,Tioga,21152,19955,08/08/2021
14748,Southern Tier,Tompkins,69441,66069,08/08/2021
14749,Mid-Hudson,Ulster,117672,108198,08/08/2021
14750,Capital Region,Warren,43104,41123,08/08/2021
14751,Capital Region,Washington,34119,32428,08/08/2021
14752,Finger Lakes,Wayne,51564,48690,08/08/2021
14753,Mid-Hudson,Westchester,656093,601760,08/08/2021
14754,Finger Lakes,Wyoming,18553,17401,08/08/2021
14755,Finger Lakes,Yates,11783,11087,08/08/2021
14756,Capital Region,Albany,200614,186574,08/09/2021
14757,Western New York,Allegany,17833,16774,08/09/2021
14758,New York City,Bronx,751857,662985,08/09/2021
14759,Southern Tier,Broome,109547,103502,08/09/2021
14760,Western New York,Cattaraugus,34328,31842,08/09/2021
14761,Central New York,Cayuga,40459,37827,08/09/2021
14762,Western New York,Chautauqua,63666,58864,08/09/2021
14763,Southern Tier,Chemung,38949,36777,08/09/2021
14764,Southern Tier,Chenango,25497,24005,08/09/2021
14765,North Country,Clinton,49015,46701,08/09/2021
14766,Capital Region,Columbia,37082,34329,08/09/2021
14767,Central New York,Cortland,24177,22855,08/09/2021
14768,Southern Tier,Delaware,21689,20237,08/09/2021
14769,Mid-Hudson,Dutchess,178499,161553,08/09/2021
14770,Western New York,Erie,562806,526096,08/09/2021
14771,North Country,Essex,23043,21904,08/09/2021
14772,North Country,Franklin,25526,24004,08/09/2021
14773,Mohawk Valley,Fulton,24142,22617,08/09/2021
14774,Finger Lakes,Genesee,29952,28056,08/09/2021
14775,Capital Region,Greene,25899,23495,08/09/2021
14776,North Country,Hamilton,3115,2928,08/09/2021
14777,Mohawk Valley,Herkimer,30009,27899,08/09/2021
14778,North Country,Jefferson,59022,48713,08/09/2021
14779,New York City,Kings,1396221,1260579,08/09/2021
14780,North Country,Lewis,11615,11006,08/09/2021
14781,Finger Lakes,Livingston,33018,31307,08/09/2021
14782,Central New York,Madison,44811,42007,08/09/2021
14783,Finger Lakes,Monroe,462888,438734,08/09/2021
14784,Mohawk Valley,Montgomery,28265,26450,08/09/2021
14785,Long Island,Nassau,950956,873901,08/09/2021
14786,New York City,New York,1179224,1079183,08/09/2021
14787,Western New York,Niagara,119551,112478,08/09/2021
14788,Mohawk Valley,Oneida,123441,114822,08/09/2021
14789,Central New York,Onondaga,295853,276687,08/09/2021
14790,Finger Lakes,Ontario,68730,65375,08/09/2021
14791,Mid-Hudson,Orange,197010,178645,08/09/2021
14792,Finger Lakes,Orleans,19023,17858,08/09/2021
14793,Central New York,Oswego,63662,59980,08/09/2021
14794,Mohawk Valley,Otsego,33120,31233,08/09/2021
14795,Mid-Hudson,Putnam,64928,58828,08/09/2021
14796,New York City,Queens,1572597,1420733,08/09/2021
14797,Capital Region,Rensselaer,96328,90194,08/09/2021
14798,New York City,Richmond,271774,245838,08/09/2021
14799,Mid-Hudson,Rockland,177344,159761,08/09/2021
14800,Capital Region,Saratoga,153469,144989,08/09/2021
14801,Capital Region,Schenectady,108655,101095,08/09/2021
14802,Mohawk Valley,Schoharie,15860,14898,08/09/2021
14803,Southern Tier,Schuyler,9173,8672,08/09/2021
14804,Finger Lakes,Seneca,16013,15002,08/09/2021
14805,North Country,St. Lawrence,57053,53511,08/09/2021
14806,Southern Tier,Steuben,43452,41171,08/09/2021
14807,Long Island,Suffolk,940940,856332,08/09/2021
14808,Mid-Hudson,Sullivan,38658,35279,08/09/2021
14809,Southern Tier,Tioga,21168,19968,08/09/2021
14810,Southern Tier,Tompkins,69485,66105,08/09/2021
14811,Mid-Hudson,Ulster,117806,108285,08/09/2021
14812,Capital Region,Warren,43162,41152,08/09/2021
14813,Capital Region,Washington,34153,32458,08/09/2021
14814,Finger Lakes,Wayne,51626,48729,08/09/2021
14815,Mid-Hudson,Westchester,657489,602604,08/09/2021
14816,Finger Lakes,Wyoming,18570,17412,08/09/2021
14817,Finger Lakes,Yates,11790,11092,08/09/2021
14818,Capital Region,Albany,200866,186734,08/10/2021
14819,Western New York,Allegany,17852,16793,08/10/2021
14820,New York City,Bronx,756424,664977,08/10/2021
14821,Southern Tier,Broome,109679,103578,08/10/2021
14822,Western New York,Cattaraugus,34363,31862,08/10/2021
14823,Central New York,Cayuga,40503,37855,08/10/2021
14824,Western New York,Chautauqua,63766,58945,08/10/2021
14825,Southern Tier,Chemung,38988,36792,08/10/2021
14826,Southern Tier,Chenango,25523,24017,08/10/2021
14827,North Country,Clinton,49057,46728,08/10/2021
14828,Capital Region,Columbia,37131,34365,08/10/2021
14829,Central New York,Cortland,24193,22869,08/10/2021
14830,Southern Tier,Delaware,21714,20256,08/10/2021
14831,Mid-Hudson,Dutchess,178843,161769,08/10/2021
14832,Western New York,Erie,563392,526393,08/10/2021
14833,North Country,Essex,23064,21924,08/10/2021
14834,North Country,Franklin,25549,24030,08/10/2021
14835,Mohawk Valley,Fulton,24171,22641,08/10/2021
14836,Finger Lakes,Genesee,30002,28076,08/10/2021
14837,Capital Region,Greene,25940,23530,08/10/2021
14838,North Country,Hamilton,3115,2929,08/10/2021
14839,Mohawk Valley,Herkimer,30044,27925,08/10/2021
14840,North Country,Jefferson,59068,48767,08/10/2021
14841,New York City,Kings,1401052,1262882,08/10/2021
14842,North Country,Lewis,11629,11016,08/10/2021
14843,Finger Lakes,Livingston,33054,31336,08/10/2021
14844,Central New York,Madison,44839,42034,08/10/2021
14845,Finger Lakes,Monroe,463397,439111,08/10/2021
14846,Mohawk Valley,Montgomery,28319,26493,08/10/2021
14847,Long Island,Nassau,953042,875045,08/10/2021
14848,New York City,New York,1182176,1080757,08/10/2021
14849,Western New York,Niagara,119696,112572,08/10/2021
14850,Mohawk Valley,Oneida,123637,114922,08/10/2021
14851,Central New York,Onondaga,296143,276855,08/10/2021
14852,Finger Lakes,Ontario,68827,65426,08/10/2021
14853,Mid-Hudson,Orange,197355,178855,08/10/2021
14854,Finger Lakes,Orleans,19050,17870,08/10/2021
14855,Central New York,Oswego,63735,60009,08/10/2021
14856,Mohawk Valley,Otsego,33158,31268,08/10/2021
14857,Mid-Hudson,Putnam,65094,58921,08/10/2021
14858,New York City,Queens,1577717,1423035,08/10/2021
14859,Capital Region,Rensselaer,96434,90260,08/10/2021
14860,New York City,Richmond,272741,246364,08/10/2021
14861,Mid-Hudson,Rockland,177619,159978,08/10/2021
14862,Capital Region,Saratoga,153626,145118,08/10/2021
14863,Capital Region,Schenectady,108811,101215,08/10/2021
14864,Mohawk Valley,Schoharie,15879,14912,08/10/2021
14865,Southern Tier,Schuyler,9184,8676,08/10/2021
14866,Finger Lakes,Seneca,16032,15010,08/10/2021
14867,North Country,St. Lawrence,57115,53566,08/10/2021
14868,Southern Tier,Steuben,43502,41201,08/10/2021
14869,Long Island,Suffolk,942963,857506,08/10/2021
14870,Mid-Hudson,Sullivan,38698,35305,08/10/2021
14871,Southern Tier,Tioga,21181,19980,08/10/2021
14872,Southern Tier,Tompkins,69539,66141,08/10/2021
14873,Mid-Hudson,Ulster,117965,108394,08/10/2021
14874,Capital Region,Warren,43202,41163,08/10/2021
14875,Capital Region,Washington,34179,32471,08/10/2021
14876,Finger Lakes,Wayne,51656,48756,08/10/2021
14877,Mid-Hudson,Westchester,658875,603503,08/10/2021
14878,Finger Lakes,Wyoming,18600,17419,08/10/2021
14879,Finger Lakes,Yates,11802,11099,08/10/2021
14880,Capital Region,Albany,201161,186933,08/11/2021
14881,Western New York,Allegany,17917,16805,08/11/2021
14882,New York City,Bronx,760228,667032,08/11/2021
14883,Southern Tier,Broome,109881,103702,08/11/2021
14884,Western New York,Cattaraugus,34427,31913,08/11/2021
14885,Central New York,Cayuga,40570,37895,08/11/2021
14886,Western New York,Chautauqua,63841,59040,08/11/2021
14887,Southern Tier,Chemung,39050,36854,08/11/2021
14888,Southern Tier,Chenango,25592,24071,08/11/2021
14889,North Country,Clinton,49104,46763,08/11/2021
14890,Capital Region,Columbia,37195,34417,08/11/2021
14891,Central New York,Cortland,24231,22898,08/11/2021
14892,Southern Tier,Delaware,21778,20298,08/11/2021
14893,Mid-Hudson,Dutchess,179201,162006,08/11/2021
14894,Western New York,Erie,564184,527135,08/11/2021
14895,North Country,Essex,23083,21939,08/11/2021
14896,North Country,Franklin,25588,24049,08/11/2021
14897,Mohawk Valley,Fulton,24231,22669,08/11/2021
14898,Finger Lakes,Genesee,30078,28131,08/11/2021
14899,Capital Region,Greene,25980,23569,08/11/2021
14900,North Country,Hamilton,3116,2931,08/11/2021
14901,Mohawk Valley,Herkimer,30130,27965,08/11/2021
14902,North Country,Jefferson,59148,48820,08/11/2021
14903,New York City,Kings,1406205,1265882,08/11/2021
14904,North Country,Lewis,11655,11037,08/11/2021
14905,Finger Lakes,Livingston,33107,31373,08/11/2021
14906,Central New York,Madison,44902,42071,08/11/2021
14907,Finger Lakes,Monroe,464105,439635,08/11/2021
14908,Mohawk Valley,Montgomery,28366,26519,08/11/2021
14909,Long Island,Nassau,955256,876405,08/11/2021
14910,New York City,New York,1184967,1082328,08/11/2021
14911,Western New York,Niagara,119858,112725,08/11/2021
14912,Mohawk Valley,Oneida,123828,115031,08/11/2021
14913,Central New York,Onondaga,296526,277160,08/11/2021
14914,Finger Lakes,Ontario,68903,65490,08/11/2021
14915,Mid-Hudson,Orange,197862,179195,08/11/2021
14916,Finger Lakes,Orleans,19089,17892,08/11/2021
14917,Central New York,Oswego,63883,60079,08/11/2021
14918,Mohawk Valley,Otsego,33218,31295,08/11/2021
14919,Mid-Hudson,Putnam,65222,58996,08/11/2021
14920,New York City,Queens,1583274,1426268,08/11/2021
14921,Capital Region,Rensselaer,96593,90351,08/11/2021
14922,New York City,Richmond,273663,246917,08/11/2021
14923,Mid-Hudson,Rockland,178114,160322,08/11/2021
14924,Capital Region,Saratoga,153860,145304,08/11/2021
14925,Capital Region,Schenectady,108972,101320,08/11/2021
14926,Mohawk Valley,Schoharie,15907,14936,08/11/2021
14927,Southern Tier,Schuyler,9200,8689,08/11/2021
14928,Finger Lakes,Seneca,16065,15035,08/11/2021
14929,North Country,St. Lawrence,57191,53662,08/11/2021
14930,Southern Tier,Steuben,43590,41279,08/11/2021
14931,Long Island,Suffolk,945625,858992,08/11/2021
14932,Mid-Hudson,Sullivan,38835,35366,08/11/2021
14933,Southern Tier,Tioga,21228,20026,08/11/2021
14934,Southern Tier,Tompkins,69607,66183,08/11/2021
14935,Mid-Hudson,Ulster,118183,108583,08/11/2021
14936,Capital Region,Warren,43290,41206,08/11/2021
14937,Capital Region,Washington,34227,32497,08/11/2021
14938,Finger Lakes,Wayne,51752,48818,08/11/2021
14939,Mid-Hudson,Westchester,660359,604517,08/11/2021
14940,Finger Lakes,Wyoming,18623,17444,08/11/2021
14941,Finger Lakes,Yates,11826,11123,08/11/2021
14942,Capital Region,Albany,201499,187133,08/12/2021
14943,Western New York,Allegany,17950,16834,08/12/2021
14944,New York City,Bronx,764195,669373,08/12/2021
14945,Southern Tier,Broome,110060,103836,08/12/2021
14946,Western New York,Cattaraugus,34478,31974,08/12/2021
14947,Central New York,Cayuga,40641,37946,08/12/2021
14948,Western New York,Chautauqua,63924,59107,08/12/2021
14949,Southern Tier,Chemung,39189,36946,08/12/2021
14950,Southern Tier,Chenango,25647,24107,08/12/2021
14951,North Country,Clinton,49175,46808,08/12/2021
14952,Capital Region,Columbia,37257,34469,08/12/2021
14953,Central New York,Cortland,24275,22932,08/12/2021
14954,Southern Tier,Delaware,21828,20345,08/12/2021
14955,Mid-Hudson,Dutchess,179613,162307,08/12/2021
14956,Western New York,Erie,565065,527913,08/12/2021
14957,North Country,Essex,23100,21953,08/12/2021
14958,North Country,Franklin,25635,24064,08/12/2021
14959,Mohawk Valley,Fulton,24297,22711,08/12/2021
14960,Finger Lakes,Genesee,30117,28173,08/12/2021
14961,Capital Region,Greene,26010,23606,08/12/2021
14962,North Country,Hamilton,3118,2932,08/12/2021
14963,Mohawk Valley,Herkimer,30203,28027,08/12/2021
14964,North Country,Jefferson,59283,48897,08/12/2021
14965,New York City,Kings,1411866,1269384,08/12/2021
14966,North Country,Lewis,11677,11043,08/12/2021
14967,Finger Lakes,Livingston,33160,31414,08/12/2021
14968,Central New York,Madison,45057,42195,08/12/2021
14969,Finger Lakes,Monroe,464934,440213,08/12/2021
14970,Mohawk Valley,Montgomery,28424,26555,08/12/2021
14971,Long Island,Nassau,957588,878119,08/12/2021
14972,New York City,New York,1187828,1084103,08/12/2021
14973,Western New York,Niagara,120095,112874,08/12/2021
14974,Mohawk Valley,Oneida,124168,115311,08/12/2021
14975,Central New York,Onondaga,297057,277575,08/12/2021
14976,Finger Lakes,Ontario,68989,65552,08/12/2021
14977,Mid-Hudson,Orange,198468,179557,08/12/2021
14978,Finger Lakes,Orleans,19144,17937,08/12/2021
14979,Central New York,Oswego,64088,60235,08/12/2021
14980,Mohawk Valley,Otsego,33277,31339,08/12/2021
14981,Mid-Hudson,Putnam,65329,59088,08/12/2021
14982,New York City,Queens,1588987,1430094,08/12/2021
14983,Capital Region,Rensselaer,96772,90474,08/12/2021
14984,New York City,Richmond,275028,247678,08/12/2021
14985,Mid-Hudson,Rockland,178607,160668,08/12/2021
14986,Capital Region,Saratoga,154118,145460,08/12/2021
14987,Capital Region,Schenectady,109170,101474,08/12/2021
14988,Mohawk Valley,Schoharie,15948,14955,08/12/2021
14989,Southern Tier,Schuyler,9211,8704,08/12/2021
14990,Finger Lakes,Seneca,16110,15061,08/12/2021
14991,North Country,St. Lawrence,57281,53732,08/12/2021
14992,Southern Tier,Steuben,43686,41334,08/12/2021
14993,Long Island,Suffolk,948603,860613,08/12/2021
14994,Mid-Hudson,Sullivan,38909,35427,08/12/2021
14995,Southern Tier,Tioga,21272,20065,08/12/2021
14996,Southern Tier,Tompkins,69674,66227,08/12/2021
14997,Mid-Hudson,Ulster,118434,108751,08/12/2021
14998,Capital Region,Warren,43382,41249,08/12/2021
14999,Capital Region,Washington,34283,32552,08/12/2021
15000,Finger Lakes,Wayne,51858,48908,08/12/2021
15001,Mid-Hudson,Westchester,661632,605543,08/12/2021
15002,Finger Lakes,Wyoming,18641,17459,08/12/2021
15003,Finger Lakes,Yates,11842,11134,08/12/2021
15004,Capital Region,Albany,201821,187379,08/13/2021
15005,Western New York,Allegany,17979,16847,08/13/2021
15006,New York City,Bronx,767661,671297,08/13/2021
15007,Southern Tier,Broome,110206,103926,08/13/2021
15008,Western New York,Cattaraugus,34516,31989,08/13/2021
15009,Central New York,Cayuga,40695,38010,08/13/2021
15010,Western New York,Chautauqua,63988,59165,08/13/2021
15011,Southern Tier,Chemung,39229,36979,08/13/2021
15012,Southern Tier,Chenango,25700,24158,08/13/2021
