,Region,County,First Dose,Series Complete,Report as of
5702,Finger Lakes,Wyoming,7638,4263,03/15/2021
5703,Finger Lakes,Yates,6307,3286,03/15/2021
5704,Capital Region,Albany,85371,44580,03/16/2021
5705,Western New York,Allegany,8112,4636,03/16/2021
5706,New York City,Bronx,188187,101136,03/16/2021
5707,Southern Tier,Broome,50646,30759,03/16/2021
5708,Western New York,Cattaraugus,14970,8788,03/16/2021
5709,Central New York,Cayuga,19156,10822,03/16/2021
5710,Western New York,Chautauqua,28283,14462,03/16/2021
5711,Southern Tier,Chemung,18633,11296,03/16/2021
5712,Southern Tier,Chenango,10286,5552,03/16/2021
5713,North Country,Clinton,27530,16376,03/16/2021
5714,Capital Region,Columbia,15263,7504,03/16/2021
5715,Central New York,Cortland,10523,5741,03/16/2021
5716,Southern Tier,Delaware,8207,4044,03/16/2021
5717,Mid-Hudson,Dutchess,66850,31076,03/16/2021
5718,Western New York,Erie,221572,122572,03/16/2021
5719,North Country,Essex,12543,7078,03/16/2021
5720,North Country,Franklin,15367,9093,03/16/2021
5721,Mohawk Valley,Fulton,10404,5454,03/16/2021
5722,Finger Lakes,Genesee,12779,7121,03/16/2021
5723,Capital Region,Greene,10195,4796,03/16/2021
5724,North Country,Hamilton,2221,1536,03/16/2021
5725,Mohawk Valley,Herkimer,15133,9314,03/16/2021
5726,North Country,Jefferson,26411,14415,03/16/2021
5727,New York City,Kings,430189,193224,03/16/2021
5728,North Country,Lewis,6029,3427,03/16/2021
5729,Finger Lakes,Livingston,13922,8193,03/16/2021
5730,Central New York,Madison,20122,10964,03/16/2021
5731,Finger Lakes,Monroe,193189,100814,03/16/2021
5732,Mohawk Valley,Montgomery,12561,6150,03/16/2021
5733,Long Island,Nassau,381630,218495,03/16/2021
5734,New York City,New York,438286,236062,03/16/2021
5735,Western New York,Niagara,45301,25091,03/16/2021
5736,Mohawk Valley,Oneida,61518,38097,03/16/2021
5737,Central New York,Onondaga,135218,83012,03/16/2021
5738,Finger Lakes,Ontario,30842,16472,03/16/2021
5739,Mid-Hudson,Orange,67507,33951,03/16/2021
5740,Finger Lakes,Orleans,7051,3440,03/16/2021
5741,Central New York,Oswego,27307,15947,03/16/2021
5742,Mohawk Valley,Otsego,14772,8438,03/16/2021
5743,Mid-Hudson,Putnam,25133,12661,03/16/2021
5744,New York City,Queens,486002,220136,03/16/2021
5745,Capital Region,Rensselaer,40079,21529,03/16/2021
5746,New York City,Richmond,109890,60071,03/16/2021
5747,Mid-Hudson,Rockland,73582,40991,03/16/2021
5748,Capital Region,Saratoga,65855,34604,03/16/2021
5749,Capital Region,Schenectady,43917,20795,03/16/2021
5750,Mohawk Valley,Schoharie,6287,2958,03/16/2021
5751,Southern Tier,Schuyler,4393,2251,03/16/2021
5752,Finger Lakes,Seneca,7516,3864,03/16/2021
5753,North Country,St. Lawrence,32805,21391,03/16/2021
5754,Southern Tier,Steuben,17265,9244,03/16/2021
5755,Long Island,Suffolk,328320,177868,03/16/2021
5756,Mid-Hudson,Sullivan,14001,7325,03/16/2021
5757,Southern Tier,Tioga,8894,4948,03/16/2021
5758,Southern Tier,Tompkins,27036,13395,03/16/2021
5759,Mid-Hudson,Ulster,44857,19683,03/16/2021
5760,Capital Region,Warren,20500,10533,03/16/2021
5761,Capital Region,Washington,13578,6443,03/16/2021
5762,Finger Lakes,Wayne,21775,10661,03/16/2021
5763,Mid-Hudson,Westchester,252887,135601,03/16/2021
5764,Finger Lakes,Wyoming,7723,4303,03/16/2021
5765,Finger Lakes,Yates,6371,3315,03/16/2021
5766,Capital Region,Albany,87745,45503,03/17/2021
5767,Western New York,Allegany,8367,4847,03/17/2021
5768,New York City,Bronx,192604,104086,03/17/2021
5769,Southern Tier,Broome,51600,31743,03/17/2021
5770,Western New York,Cattaraugus,16131,9359,03/17/2021
5771,Central New York,Cayuga,19389,11026,03/17/2021
5772,Western New York,Chautauqua,30309,14707,03/17/2021
5773,Southern Tier,Chemung,19410,11654,03/17/2021
5774,Southern Tier,Chenango,10494,5635,03/17/2021
5775,North Country,Clinton,27753,16669,03/17/2021
5776,Capital Region,Columbia,15933,7639,03/17/2021
5777,Central New York,Cortland,10817,5842,03/17/2021
5778,Southern Tier,Delaware,8344,4243,03/17/2021
5779,Mid-Hudson,Dutchess,68535,31697,03/17/2021
5780,Western New York,Erie,227653,124632,03/17/2021
5781,North Country,Essex,12724,7212,03/17/2021
5782,North Country,Franklin,15491,9214,03/17/2021
5783,Mohawk Valley,Fulton,10617,5599,03/17/2021
5784,Finger Lakes,Genesee,13000,7181,03/17/2021
5785,Capital Region,Greene,10317,4858,03/17/2021
5786,North Country,Hamilton,2228,1568,03/17/2021
5787,Mohawk Valley,Herkimer,15453,9533,03/17/2021
5788,North Country,Jefferson,26583,14715,03/17/2021
5789,New York City,Kings,437574,199143,03/17/2021
5790,North Country,Lewis,6062,3499,03/17/2021
5791,Finger Lakes,Livingston,14479,8252,03/17/2021
5792,Central New York,Madison,20699,11223,03/17/2021
5793,Finger Lakes,Monroe,197773,102163,03/17/2021
5794,Mohawk Valley,Montgomery,12739,6351,03/17/2021
5795,Long Island,Nassau,389249,223882,03/17/2021
5796,New York City,New York,446270,240981,03/17/2021
5797,Western New York,Niagara,47053,25467,03/17/2021
5798,Mohawk Valley,Oneida,62665,38590,03/17/2021
5799,Central New York,Onondaga,137522,85116,03/17/2021
5800,Finger Lakes,Ontario,32108,16677,03/17/2021
5801,Mid-Hudson,Orange,69585,34844,03/17/2021
5802,Finger Lakes,Orleans,7148,3464,03/17/2021
5803,Central New York,Oswego,27587,16329,03/17/2021
5804,Mohawk Valley,Otsego,14931,8658,03/17/2021
5805,Mid-Hudson,Putnam,25614,12966,03/17/2021
5806,New York City,Queens,493809,227316,03/17/2021
5807,Capital Region,Rensselaer,40952,21882,03/17/2021
5808,New York City,Richmond,110690,60725,03/17/2021
5809,Mid-Hudson,Rockland,75162,41496,03/17/2021
5810,Capital Region,Saratoga,67020,35300,03/17/2021
5811,Capital Region,Schenectady,45860,21332,03/17/2021
5812,Mohawk Valley,Schoharie,6438,3113,03/17/2021
5813,Southern Tier,Schuyler,4618,2287,03/17/2021
5814,Finger Lakes,Seneca,7619,3925,03/17/2021
5815,North Country,St. Lawrence,33094,21614,03/17/2021
5816,Southern Tier,Steuben,17992,9413,03/17/2021
5817,Long Island,Suffolk,336764,182768,03/17/2021
5818,Mid-Hudson,Sullivan,14204,7506,03/17/2021
5819,Southern Tier,Tioga,9052,5062,03/17/2021
5820,Southern Tier,Tompkins,27471,13650,03/17/2021
5821,Mid-Hudson,Ulster,45598,20152,03/17/2021
5822,Capital Region,Warren,20735,10730,03/17/2021
5823,Capital Region,Washington,13772,6578,03/17/2021
5824,Finger Lakes,Wayne,22455,10790,03/17/2021
5825,Mid-Hudson,Westchester,258899,138084,03/17/2021
5826,Finger Lakes,Wyoming,7831,4328,03/17/2021
5827,Finger Lakes,Yates,6612,3328,03/17/2021
5828,Capital Region,Albany,90367,46508,03/18/2021
5829,Western New York,Allegany,8726,4902,03/18/2021
5830,New York City,Bronx,198297,107124,03/18/2021
5831,Southern Tier,Broome,52985,32178,03/18/2021
5832,Western New York,Cattaraugus,16637,9499,03/18/2021
5833,Central New York,Cayuga,19781,11093,03/18/2021
5834,Western New York,Chautauqua,30926,14906,03/18/2021
5835,Southern Tier,Chemung,19512,11722,03/18/2021
5836,Southern Tier,Chenango,10625,5675,03/18/2021
5837,North Country,Clinton,28568,16863,03/18/2021
5838,Capital Region,Columbia,16436,7751,03/18/2021
5839,Central New York,Cortland,11122,5890,03/18/2021
5840,Southern Tier,Delaware,8514,4325,03/18/2021
5841,Mid-Hudson,Dutchess,71111,32261,03/18/2021
5842,Western New York,Erie,233397,126095,03/18/2021
5843,North Country,Essex,13124,7293,03/18/2021
5844,North Country,Franklin,15878,9298,03/18/2021
5845,Mohawk Valley,Fulton,10939,5695,03/18/2021
5846,Finger Lakes,Genesee,13163,7258,03/18/2021
5847,Capital Region,Greene,10988,5004,03/18/2021
5848,North Country,Hamilton,2285,1570,03/18/2021
5849,Mohawk Valley,Herkimer,15762,9611,03/18/2021
5850,North Country,Jefferson,27458,15122,03/18/2021
5851,New York City,Kings,451023,207455,03/18/2021
5852,North Country,Lewis,6344,3549,03/18/2021
5853,Finger Lakes,Livingston,14994,8335,03/18/2021
5854,Central New York,Madison,21369,11360,03/18/2021
5855,Finger Lakes,Monroe,202037,104102,03/18/2021
5856,Mohawk Valley,Montgomery,13067,6443,03/18/2021
5857,Long Island,Nassau,398863,228423,03/18/2021
5858,New York City,New York,457863,246954,03/18/2021
5859,Western New York,Niagara,48595,25809,03/18/2021
5860,Mohawk Valley,Oneida,64068,38941,03/18/2021
5861,Central New York,Onondaga,140328,86175,03/18/2021
5862,Finger Lakes,Ontario,33564,16919,03/18/2021
5863,Mid-Hudson,Orange,72579,35234,03/18/2021
5864,Finger Lakes,Orleans,7528,3683,03/18/2021
5865,Central New York,Oswego,28221,16477,03/18/2021
5866,Mohawk Valley,Otsego,15181,8751,03/18/2021
5867,Mid-Hudson,Putnam,26689,13182,03/18/2021
5868,New York City,Queens,506889,236118,03/18/2021
5869,Capital Region,Rensselaer,42295,22161,03/18/2021
5870,New York City,Richmond,113386,61801,03/18/2021
5871,Mid-Hudson,Rockland,77422,42010,03/18/2021
5872,Capital Region,Saratoga,68732,36106,03/18/2021
5873,Capital Region,Schenectady,47407,22411,03/18/2021
5874,Mohawk Valley,Schoharie,6846,3208,03/18/2021
5875,Southern Tier,Schuyler,4695,2342,03/18/2021
5876,Finger Lakes,Seneca,8234,3951,03/18/2021
5877,North Country,St. Lawrence,33451,21815,03/18/2021
5878,Southern Tier,Steuben,18777,9512,03/18/2021
5879,Long Island,Suffolk,344298,187109,03/18/2021
5880,Mid-Hudson,Sullivan,15025,7567,03/18/2021
5881,Southern Tier,Tioga,9464,5138,03/18/2021
5882,Southern Tier,Tompkins,28739,13786,03/18/2021
5883,Mid-Hudson,Ulster,47353,20619,03/18/2021
5884,Capital Region,Warren,21219,10974,03/18/2021
5885,Capital Region,Washington,14026,6709,03/18/2021
5886,Finger Lakes,Wayne,23138,10904,03/18/2021
5887,Mid-Hudson,Westchester,264753,140451,03/18/2021
5888,Finger Lakes,Wyoming,8389,4392,03/18/2021
5889,Finger Lakes,Yates,6838,3385,03/18/2021
5890,Capital Region,Albany,92616,47384,03/19/2021
5891,Western New York,Allegany,9156,4932,03/19/2021
5892,New York City,Bronx,204189,110235,03/19/2021
5893,Southern Tier,Broome,54230,32657,03/19/2021
5894,Western New York,Cattaraugus,17218,9572,03/19/2021
5895,Central New York,Cayuga,20591,11197,03/19/2021
5896,Western New York,Chautauqua,31459,15205,03/19/2021
5897,Southern Tier,Chemung,20224,11751,03/19/2021
5898,Southern Tier,Chenango,10917,5721,03/19/2021
5899,North Country,Clinton,29006,17073,03/19/2021
5900,Capital Region,Columbia,16928,7881,03/19/2021
5901,Central New York,Cortland,11331,5963,03/19/2021
5902,Southern Tier,Delaware,8812,4373,03/19/2021
5903,Mid-Hudson,Dutchess,73359,32904,03/19/2021
5904,Western New York,Erie,241976,127813,03/19/2021
5905,North Country,Essex,13431,7363,03/19/2021
5906,North Country,Franklin,16131,9557,03/19/2021
5907,Mohawk Valley,Fulton,11098,5805,03/19/2021
5908,Finger Lakes,Genesee,13685,7551,03/19/2021
5909,Capital Region,Greene,11683,5095,03/19/2021
5910,North Country,Hamilton,2354,1571,03/19/2021
5911,Mohawk Valley,Herkimer,16054,9744,03/19/2021
5912,North Country,Jefferson,27851,15218,03/19/2021
5913,New York City,Kings,463435,215636,03/19/2021
5914,North Country,Lewis,6627,3585,03/19/2021
5915,Finger Lakes,Livingston,15369,8414,03/19/2021
5916,Central New York,Madison,22056,11540,03/19/2021
5917,Finger Lakes,Monroe,208234,105672,03/19/2021
5918,Mohawk Valley,Montgomery,13362,6543,03/19/2021
5919,Long Island,Nassau,409365,233356,03/19/2021
5920,New York City,New York,468470,253185,03/19/2021
5921,Western New York,Niagara,49935,26075,03/19/2021
5922,Mohawk Valley,Oneida,65347,39494,03/19/2021
5923,Central New York,Onondaga,143473,87614,03/19/2021
5924,Finger Lakes,Ontario,34528,17136,03/19/2021
5925,Mid-Hudson,Orange,74403,36820,03/19/2021
5926,Finger Lakes,Orleans,7623,3716,03/19/2021
5927,Central New York,Oswego,28741,16690,03/19/2021
5928,Mohawk Valley,Otsego,15786,8831,03/19/2021
5929,Mid-Hudson,Putnam,27335,13409,03/19/2021
5930,New York City,Queens,519088,244679,03/19/2021
5931,Capital Region,Rensselaer,43784,22448,03/19/2021
5932,New York City,Richmond,116718,62732,03/19/2021
5933,Mid-Hudson,Rockland,78964,42577,03/19/2021
5934,Capital Region,Saratoga,70497,36744,03/19/2021
5935,Capital Region,Schenectady,48467,22828,03/19/2021
5936,Mohawk Valley,Schoharie,6981,3285,03/19/2021
5937,Southern Tier,Schuyler,4823,2372,03/19/2021
5938,Finger Lakes,Seneca,8571,3985,03/19/2021
5939,North Country,St. Lawrence,34163,22089,03/19/2021
5940,Southern Tier,Steuben,19771,9650,03/19/2021
5941,Long Island,Suffolk,353755,191262,03/19/2021
5942,Mid-Hudson,Sullivan,15724,7704,03/19/2021
5943,Southern Tier,Tioga,9673,5212,03/19/2021
5944,Southern Tier,Tompkins,30528,14006,03/19/2021
5945,Mid-Hudson,Ulster,50527,21082,03/19/2021
5946,Capital Region,Warren,21604,11170,03/19/2021
5947,Capital Region,Washington,14300,6805,03/19/2021
5948,Finger Lakes,Wayne,23541,11015,03/19/2021
5949,Mid-Hudson,Westchester,271215,143310,03/19/2021
5950,Finger Lakes,Wyoming,8659,4494,03/19/2021
5951,Finger Lakes,Yates,6900,3440,03/19/2021
5952,Capital Region,Albany,94376,48215,03/20/2021
5953,Western New York,Allegany,9302,4972,03/20/2021
5954,New York City,Bronx,208306,112439,03/20/2021
5955,Southern Tier,Broome,54954,33120,03/20/2021
5956,Western New York,Cattaraugus,17361,9650,03/20/2021
5957,Central New York,Cayuga,20954,11301,03/20/2021
5958,Western New York,Chautauqua,31911,15392,03/20/2021
5959,Southern Tier,Chemung,20738,11783,03/20/2021
5960,Southern Tier,Chenango,11327,5786,03/20/2021
5961,North Country,Clinton,29255,17259,03/20/2021
5962,Capital Region,Columbia,17489,8031,03/20/2021
5963,Central New York,Cortland,11732,6025,03/20/2021
5964,Southern Tier,Delaware,9437,4447,03/20/2021
5965,Mid-Hudson,Dutchess,75003,33677,03/20/2021
5966,Western New York,Erie,247808,129420,03/20/2021
5967,North Country,Essex,13515,7434,03/20/2021
5968,North Country,Franklin,16251,9661,03/20/2021
5969,Mohawk Valley,Fulton,11194,5918,03/20/2021
5970,Finger Lakes,Genesee,13830,7617,03/20/2021
5971,Capital Region,Greene,12116,5183,03/20/2021
5972,North Country,Hamilton,2359,1575,03/20/2021
5973,Mohawk Valley,Herkimer,16359,9846,03/20/2021
5974,North Country,Jefferson,28028,15326,03/20/2021
5975,New York City,Kings,472875,222312,03/20/2021
5976,North Country,Lewis,6677,3614,03/20/2021
5977,Finger Lakes,Livingston,15675,8586,03/20/2021
5978,Central New York,Madison,22437,11661,03/20/2021
5979,Finger Lakes,Monroe,212345,107275,03/20/2021
5980,Mohawk Valley,Montgomery,13511,6806,03/20/2021
5981,Long Island,Nassau,417782,238236,03/20/2021
5982,New York City,New York,476208,258660,03/20/2021
5983,Western New York,Niagara,50861,26306,03/20/2021
5984,Mohawk Valley,Oneida,66943,39802,03/20/2021
5985,Central New York,Onondaga,145811,88971,03/20/2021
5986,Finger Lakes,Ontario,35164,17405,03/20/2021
5987,Mid-Hudson,Orange,75791,37348,03/20/2021
5988,Finger Lakes,Orleans,7673,3737,03/20/2021
5989,Central New York,Oswego,29643,16870,03/20/2021
5990,Mohawk Valley,Otsego,16314,8926,03/20/2021
5991,Mid-Hudson,Putnam,27685,13670,03/20/2021
5992,New York City,Queens,528952,253151,03/20/2021
5993,Capital Region,Rensselaer,44888,22786,03/20/2021
5994,New York City,Richmond,118800,63594,03/20/2021
5995,Mid-Hudson,Rockland,79774,43207,03/20/2021
5996,Capital Region,Saratoga,71811,37470,03/20/2021
5997,Capital Region,Schenectady,49333,23300,03/20/2021
5998,Mohawk Valley,Schoharie,7056,3334,03/20/2021
5999,Southern Tier,Schuyler,4888,2416,03/20/2021
6000,Finger Lakes,Seneca,8691,4025,03/20/2021
6001,North Country,St. Lawrence,34491,22372,03/20/2021
6002,Southern Tier,Steuben,20412,9711,03/20/2021
6003,Long Island,Suffolk,361254,195711,03/20/2021
6004,Mid-Hudson,Sullivan,16563,7773,03/20/2021
6005,Southern Tier,Tioga,9851,5286,03/20/2021
6006,Southern Tier,Tompkins,32271,14290,03/20/2021
6007,Mid-Hudson,Ulster,51145,21445,03/20/2021
6008,Capital Region,Warren,21776,11283,03/20/2021
6009,Capital Region,Washington,14683,6896,03/20/2021
6010,Finger Lakes,Wayne,23845,11367,03/20/2021
6011,Mid-Hudson,Westchester,276891,146163,03/20/2021
6012,Finger Lakes,Wyoming,8720,4517,03/20/2021
6013,Finger Lakes,Yates,6953,3503,03/20/2021
6014,Capital Region,Albany,95780,48845,03/21/2021
6015,Western New York,Allegany,9341,4987,03/21/2021
6016,New York City,Bronx,210934,113090,03/21/2021
6017,Southern Tier,Broome,55579,33482,03/21/2021
6018,Western New York,Cattaraugus,17430,9680,03/21/2021
6019,Central New York,Cayuga,21119,11391,03/21/2021
6020,Western New York,Chautauqua,32216,15497,03/21/2021
6021,Southern Tier,Chemung,21091,11812,03/21/2021
6022,Southern Tier,Chenango,11605,5821,03/21/2021
6023,North Country,Clinton,29484,17456,03/21/2021
6024,Capital Region,Columbia,17596,8148,03/21/2021
6025,Central New York,Cortland,11829,6251,03/21/2021
6026,Southern Tier,Delaware,9655,4488,03/21/2021
6027,Mid-Hudson,Dutchess,75910,34149,03/21/2021
6028,Western New York,Erie,251577,130839,03/21/2021
6029,North Country,Essex,13600,7487,03/21/2021
6030,North Country,Franklin,16351,9744,03/21/2021
6031,Mohawk Valley,Fulton,11310,5974,03/21/2021
6032,Finger Lakes,Genesee,13943,7702,03/21/2021
6033,Capital Region,Greene,12177,5240,03/21/2021
6034,North Country,Hamilton,2360,1575,03/21/2021
6035,Mohawk Valley,Herkimer,16464,9921,03/21/2021
6036,North Country,Jefferson,28193,15396,03/21/2021
6037,New York City,Kings,479078,227805,03/21/2021
6038,North Country,Lewis,6690,3627,03/21/2021
6039,Finger Lakes,Livingston,15778,8647,03/21/2021
6040,Central New York,Madison,22619,11804,03/21/2021
6041,Finger Lakes,Monroe,215303,108694,03/21/2021
6042,Mohawk Valley,Montgomery,14006,6880,03/21/2021
6043,Long Island,Nassau,423269,241519,03/21/2021
6044,New York City,New York,481512,261452,03/21/2021
6045,Western New York,Niagara,51439,26478,03/21/2021
6046,Mohawk Valley,Oneida,67462,40083,03/21/2021
6047,Central New York,Onondaga,147654,90066,03/21/2021
6048,Finger Lakes,Ontario,35469,17726,03/21/2021
6049,Mid-Hudson,Orange,77111,37768,03/21/2021
6050,Finger Lakes,Orleans,7706,3761,03/21/2021
6051,Central New York,Oswego,30271,16998,03/21/2021
6052,Mohawk Valley,Otsego,16693,8997,03/21/2021
6053,Mid-Hudson,Putnam,27922,13857,03/21/2021
6054,New York City,Queens,536765,260552,03/21/2021
6055,Capital Region,Rensselaer,45497,23051,03/21/2021
6056,New York City,Richmond,120557,64322,03/21/2021
6057,Mid-Hudson,Rockland,80795,43633,03/21/2021
6058,Capital Region,Saratoga,72626,38065,03/21/2021
6059,Capital Region,Schenectady,50109,23672,03/21/2021
6060,Mohawk Valley,Schoharie,7151,3356,03/21/2021
6061,Southern Tier,Schuyler,4935,2435,03/21/2021
6062,Finger Lakes,Seneca,8742,4053,03/21/2021
6063,North Country,St. Lawrence,34746,22551,03/21/2021
6064,Southern Tier,Steuben,20760,9753,03/21/2021
6065,Long Island,Suffolk,367004,198773,03/21/2021
6066,Mid-Hudson,Sullivan,16759,7841,03/21/2021
6067,Southern Tier,Tioga,9960,5349,03/21/2021
6068,Southern Tier,Tompkins,32912,14497,03/21/2021
6069,Mid-Hudson,Ulster,51897,21733,03/21/2021
6070,Capital Region,Warren,21916,11403,03/21/2021
6071,Capital Region,Washington,14775,6991,03/21/2021
6072,Finger Lakes,Wayne,24083,11486,03/21/2021
6073,Mid-Hudson,Westchester,281265,148172,03/21/2021
6074,Finger Lakes,Wyoming,8748,4534,03/21/2021
6075,Finger Lakes,Yates,7018,3534,03/21/2021
6076,Capital Region,Albany,97307,49548,03/22/2021
6077,Western New York,Allegany,9439,4996,03/22/2021
6078,New York City,Bronx,214771,116299,03/22/2021
6079,Southern Tier,Broome,56863,33896,03/22/2021
6080,Western New York,Cattaraugus,17611,9717,03/22/2021
6081,Central New York,Cayuga,21509,11552,03/22/2021
6082,Western New York,Chautauqua,32600,15619,03/22/2021
6083,Southern Tier,Chemung,21388,11927,03/22/2021
6084,Southern Tier,Chenango,11751,5868,03/22/2021
6085,North Country,Clinton,29729,17667,03/22/2021
6086,Capital Region,Columbia,17754,8277,03/22/2021
6087,Central New York,Cortland,11925,6336,03/22/2021
6088,Southern Tier,Delaware,9880,4509,03/22/2021
6089,Mid-Hudson,Dutchess,77259,34861,03/22/2021
6090,Western New York,Erie,256396,132959,03/22/2021
6091,North Country,Essex,13697,7642,03/22/2021
6092,North Country,Franklin,16569,9883,03/22/2021
6093,Mohawk Valley,Fulton,11410,6077,03/22/2021
6094,Finger Lakes,Genesee,14087,7752,03/22/2021
6095,Capital Region,Greene,12310,5318,03/22/2021
6096,North Country,Hamilton,2361,1577,03/22/2021
6097,Mohawk Valley,Herkimer,16645,10077,03/22/2021
6098,North Country,Jefferson,28326,15681,03/22/2021
6099,New York City,Kings,487048,235679,03/22/2021
6100,North Country,Lewis,6748,3715,03/22/2021
6101,Finger Lakes,Livingston,15945,8716,03/22/2021
6102,Central New York,Madison,23142,12061,03/22/2021
6103,Finger Lakes,Monroe,218970,110163,03/22/2021
6104,Mohawk Valley,Montgomery,14137,7024,03/22/2021
6105,Long Island,Nassau,429537,245380,03/22/2021
6106,New York City,New York,487601,267119,03/22/2021
6107,Western New York,Niagara,52196,26931,03/22/2021
6108,Mohawk Valley,Oneida,68670,40858,03/22/2021
6109,Central New York,Onondaga,149835,91630,03/22/2021
6110,Finger Lakes,Ontario,35800,17988,03/22/2021
6111,Mid-Hudson,Orange,78684,38252,03/22/2021
6112,Finger Lakes,Orleans,7757,3784,03/22/2021
6113,Central New York,Oswego,30876,17212,03/22/2021
6114,Mohawk Valley,Otsego,17065,9121,03/22/2021
6115,Mid-Hudson,Putnam,28209,14057,03/22/2021
6116,New York City,Queens,544823,267765,03/22/2021
6117,Capital Region,Rensselaer,46110,23314,03/22/2021
6118,New York City,Richmond,121699,65211,03/22/2021
6119,Mid-Hudson,Rockland,82714,44193,03/22/2021
6120,Capital Region,Saratoga,73640,38660,03/22/2021
6121,Capital Region,Schenectady,50942,24720,03/22/2021
6122,Mohawk Valley,Schoharie,7305,3425,03/22/2021
6123,Southern Tier,Schuyler,4973,2474,03/22/2021
6124,Finger Lakes,Seneca,8798,4112,03/22/2021
6125,North Country,St. Lawrence,35025,22813,03/22/2021
6126,Southern Tier,Steuben,21210,9882,03/22/2021
6127,Long Island,Suffolk,375314,202836,03/22/2021
6128,Mid-Hudson,Sullivan,17105,7892,03/22/2021
6129,Southern Tier,Tioga,10120,5418,03/22/2021
6130,Southern Tier,Tompkins,33415,14777,03/22/2021
6131,Mid-Hudson,Ulster,52651,22128,03/22/2021
6132,Capital Region,Warren,22110,11527,03/22/2021
6133,Capital Region,Washington,14928,7061,03/22/2021
6134,Finger Lakes,Wayne,24325,11663,03/22/2021
6135,Mid-Hudson,Westchester,285857,150772,03/22/2021
6136,Finger Lakes,Wyoming,8865,4596,03/22/2021
6137,Finger Lakes,Yates,7072,3621,03/22/2021
6138,Capital Region,Albany,99344,50708,03/23/2021
6139,Western New York,Allegany,9717,5037,03/23/2021
6140,New York City,Bronx,218805,119337,03/23/2021
6141,Southern Tier,Broome,57550,34805,03/23/2021
6142,Western New York,Cattaraugus,17822,9759,03/23/2021
6143,Central New York,Cayuga,21668,11678,03/23/2021
6144,Western New York,Chautauqua,33157,15727,03/23/2021
6145,Southern Tier,Chemung,21588,12129,03/23/2021
6146,Southern Tier,Chenango,11955,5968,03/23/2021
6147,North Country,Clinton,30101,18276,03/23/2021
6148,Capital Region,Columbia,17975,8438,03/23/2021
6149,Central New York,Cortland,12014,6429,03/23/2021
6150,Southern Tier,Delaware,10054,4631,03/23/2021
6151,Mid-Hudson,Dutchess,78859,36191,03/23/2021
6152,Western New York,Erie,261879,135479,03/23/2021
6153,North Country,Essex,13849,7851,03/23/2021
6154,North Country,Franklin,16694,10107,03/23/2021
6155,Mohawk Valley,Fulton,11503,6176,03/23/2021
6156,Finger Lakes,Genesee,14238,7828,03/23/2021
6157,Capital Region,Greene,12456,5405,03/23/2021
6158,North Country,Hamilton,2370,1581,03/23/2021
6159,Mohawk Valley,Herkimer,16839,10181,03/23/2021
6160,North Country,Jefferson,28474,15898,03/23/2021
6161,New York City,Kings,494747,244228,03/23/2021
6162,North Country,Lewis,6786,3764,03/23/2021
6163,Finger Lakes,Livingston,16187,8812,03/23/2021
6164,Central New York,Madison,23543,12275,03/23/2021
6165,Finger Lakes,Monroe,222547,112453,03/23/2021
6166,Mohawk Valley,Montgomery,14250,7112,03/23/2021
6167,Long Island,Nassau,437092,251162,03/23/2021
6168,New York City,New York,494870,275019,03/23/2021
6169,Western New York,Niagara,53107,27458,03/23/2021
6170,Mohawk Valley,Oneida,69557,41327,03/23/2021
6171,Central New York,Onondaga,151398,93127,03/23/2021
6172,Finger Lakes,Ontario,36078,18258,03/23/2021
6173,Mid-Hudson,Orange,79843,39910,03/23/2021
6174,Finger Lakes,Orleans,8000,3860,03/23/2021
6175,Central New York,Oswego,31126,17372,03/23/2021
6176,Mohawk Valley,Otsego,17471,9219,03/23/2021
6177,Mid-Hudson,Putnam,28759,14364,03/23/2021
6178,New York City,Queens,554310,276566,03/23/2021
6179,Capital Region,Rensselaer,46846,23708,03/23/2021
6180,New York City,Richmond,122535,66269,03/23/2021
6181,Mid-Hudson,Rockland,83930,44838,03/23/2021
6182,Capital Region,Saratoga,74674,39461,03/23/2021
6183,Capital Region,Schenectady,51870,25471,03/23/2021
6184,Mohawk Valley,Schoharie,7576,3587,03/23/2021
6185,Southern Tier,Schuyler,5037,2526,03/23/2021
6186,Finger Lakes,Seneca,8835,4155,03/23/2021
6187,North Country,St. Lawrence,35522,23275,03/23/2021
6188,Southern Tier,Steuben,21501,10001,03/23/2021
6189,Long Island,Suffolk,383396,207992,03/23/2021
6190,Mid-Hudson,Sullivan,17351,7988,03/23/2021
6191,Southern Tier,Tioga,10240,5521,03/23/2021
6192,Southern Tier,Tompkins,33845,15040,03/23/2021
6193,Mid-Hudson,Ulster,53232,22789,03/23/2021
6194,Capital Region,Warren,22439,11768,03/23/2021
6195,Capital Region,Washington,15093,7158,03/23/2021
6196,Finger Lakes,Wayne,24530,11857,03/23/2021
6197,Mid-Hudson,Westchester,290928,154832,03/23/2021
6198,Finger Lakes,Wyoming,8931,4639,03/23/2021
6199,Finger Lakes,Yates,7214,3716,03/23/2021
6200,Capital Region,Albany,100656,52427,03/24/2021
6201,Western New York,Allegany,9847,5069,03/24/2021
6202,New York City,Bronx,226102,123681,03/24/2021
6203,Southern Tier,Broome,58765,35416,03/24/2021
6204,Western New York,Cattaraugus,18268,9953,03/24/2021
6205,Central New York,Cayuga,21831,12067,03/24/2021
6206,Western New York,Chautauqua,34374,16124,03/24/2021
